	Chromosome	Position	113B_T1_vs_113B_PBMC.tumour
1_8360443	1	8360443	-0.312972198029892
1_8360492	1	8360492	-0.705289620808652
1_8360503	1	8360503	-0.705289620808652
1_8360612	1	8360612	-0.783292132809925
1_8361083	1	8361083	-0.69962087072196
1_8361126	1	8361126	-0.766690165472796
1_8624343	1	8624343	-1.13995592683643
1_8656247	1	8656247	-0.597906085435053
1_8861360	1	8861360	-1.04171728539113
1_8949303	1	8949303	-0.804825294359567
1_8949347	1	8949347	-1.06143343103393
1_8949355	1	8949355	-0.952204361279169
1_8949393	1	8949393	-0.601453809824112
1_8951527	1	8951527	-0.940506082502684
1_8974362	1	8974362	-1.01535756048595
1_9007318	1	9007318	-0.757757040702788
1_9007358	1	9007358	-0.690182728418444
1_9014735	1	9014735	-0.953217134252238
1_9014802	1	9014802	-0.814223992361816
1_9014814	1	9014814	-0.792752462058992
1_9014831	1	9014831	-0.885861866450473
1_9038482	1	9038482	-0.977586947971414
1_9039892	1	9039892	-0.712046986983961
1_9041924	1	9041924	-1.00484990266756
1_9057537	1	9057537	-0.84380948489008
1_9058188	1	9058188	-0.576006603863686
1_9104515	1	9104515	-0.565952939199763
1_9104577	1	9104577	-0.785908081016937
1_9105626	1	9105626	-1.3888159560134
1_9242965	1	9242965	-0.770877962436229
1_9245189	1	9245189	-0.872399606643911
1_9245334	1	9245334	-0.446827944764683
1_9246991	1	9246991	-0.705289620808652
1_9247016	1	9247016	-0.79382629541031
1_9247017	1	9247017	-0.756514944163825
1_9262084	1	9262084	-0.609711960826421
1_9262324	1	9262324	-0.720719661378258
1_9264218	1	9264218	-0.923635209082398
1_9264227	1	9264227	-0.801797601661999
1_9264263	1	9264263	-0.647075006863357
1_9264611	1	9264611	-0.742960038774707
1_9580233	1	9580233	-0.968324026642446
1_9582366	1	9582366	-1.0571332936003
1_9612988	1	9612988	-0.884259761853971
1_9614894	1	9614894	-1.09479202798036
1_9615303	1	9615303	-0.85263133688384
1_9615318	1	9615318	-1.04503899278326
1_9622200	1	9622200	-0.555264176804045
1_9717027	1	9717027	-1.09686814726351
1_9720166	1	9720166	-1.07968513559015
1_9720540	1	9720540	-0.757757040702788
1_9721147	1	9721147	-0.64578860905999
1_9721246	1	9721246	-0.957774107301536
1_9721447	1	9721447	-1.20185700558409
1_9722328	1	9722328	-0.779290202252429
1_9724365	1	9724365	-1.13155437551075
1_9744467	1	9744467	-0.626218049817454
1_9744633	1	9744633	-1.27007423959218
1_9751483	1	9751483	-1.08637978816416
1_9751516	1	9751516	-1.13468241306457
1_9773303	1	9773303	-1.09336007248723
1_9872043	1	9872043	-0.59837441689214
1_9922297	1	9922297	-0.754199221289599
1_9934787	1	9934787	-0.994796238003637
1_9972110	1	9972110	-1.14108568025429
1_10101207	1	10101207	-0.803136944206797
1_10119557	1	10119557	-1.11171398978279
1_10130715	1	10130715	-0.861239898770365
1_10303186	1	10303186	-1.1203271200875
1_10303453	1	10303453	-0.603536122007919
1_10303606	1	10303606	-0.67584584291617
1_10304277	1	10304277	-0.970431689604437
1_10334565	1	10334565	-1.10638792912962
1_10343234	1	10343234	-1.09648037813313
1_10361031	1	10361031	-1.19667800621761
1_10368512	1	10368512	-0.73699848053599
1_10371241	1	10371241	-1.33896740656284
1_10380226	1	10380226	-1.02079144653658
1_10413139	1	10413139	-0.940506082502684
1_10419728	1	10419728	-0.866570527841713
1_10461572	1	10461572	-0.954317168648567
1_10461640	1	10461640	-0.91387624262007
1_10469269	1	10469269	-0.759445390855558
1_10536284	1	10536284	-1.21052492905907
1_10599276	1	10599276	-0.813900118740322
1_10618382	1	10618382	-1.48956092975322
1_10623109	1	10623109	-0.841611092021432
1_10629648	1	10629648	-0.575521745838323
1_10629678	1	10629678	-0.339640148491972
1_10629812	1	10629812	-0.77567894870005
1_10629994	1	10629994	-1.24865121706304
1_10639344	1	10639344	-0.829547723770798
1_10639683	1	10639683	-0.897934698751048
1_10640045	1	10640045	-1.15509253824817
1_10642250	1	10642250	-1.06374359172113
1_10642935	1	10642935	-0.693512453032299
1_10646266	1	10646266	-0.796538683174606
1_10646326	1	10646326	-0.655103863640436
1_10649075	1	10649075	-0.761246026782668
1_10649384	1	10649384	-0.998336595708886
1_10653593	1	10653593	-1.24231764446611
1_10653750	1	10653750	-0.586894920006422
1_10653788	1	10653788	-0.713151738581623
1_10653867	1	10653867	-0.698094119404448
1_10653940	1	10653940	-1.09523613912467
1_10659877	1	10659877	-0.692689584029019
1_10660248	1	10660248	-0.36900623294422
1_10660397	1	10660397	-0.718964557705729
1_10665309	1	10665309	-1.00785239082908
1_10665356	1	10665356	-0.642279823282852
1_10947668	1	10947668	-0.665761256622015
1_10948045	1	10948045	-0.907333396753298
1_10948070	1	10948070	-0.955696418314697
1_10948360	1	10948360	-0.355955368580638
1_10948628	1	10948628	-1.00615610016819
1_10948742	1	10948742	-0.857292714253702
1_10949622	1	10949622	-0.691869105046331
1_10949646	1	10949646	-0.729742664533191
1_10954061	1	10954061	-1.1478078565096
1_10955108	1	10955108	-1.01497411994127
1_11027008	1	11027008	-0.451151615463255
1_11027215	1	11027215	-0.857292714253702
1_11030859	1	11030859	-0.720719661378258
1_11034851	1	11034851	-0.632226158618929
1_11042882	1	11042882	-0.626218049817454
1_11042883	1	11042883	-0.695441834852305
1_11043525	1	11043525	-0.72953716705533
1_11046591	1	11046591	-1.10715173133976
1_11046609	1	11046609	-1.24163341630963
1_11046672	1	11046672	-1.06284162542674
1_11047065	1	11047065	-0.748358342700538
1_11047087	1	11047087	-0.807169234827866
1_11047092	1	11047092	-0.760151555843171
1_11055787	1	11055787	-1.07141751960655
1_11069599	1	11069599	-1.03543822250098
1_11070918	1	11070918	-0.394766289193539
1_11073948	1	11073948	-0.618780627553977
1_11081130	1	11081130	-1.14556441158652
1_11098048	1	11098048	-0.630001493504415
1_11099766	1	11099766	-1.0780988846982
1_11109363	1	11109363	-0.909907340417124
1_11121270	1	11121270	-0.680627566574383
1_11124536	1	11124536	-0.64300534255431
1_11130538	1	11130538	-1.1686901416489
1_11139391	1	11139391	-0.940506082502684
1_11144841	1	11144841	-1.13271084454333
1_11145001	1	11145001	-0.916186403307271
1_11192312	1	11192312	-0.811376879198344
1_11193588	1	11193588	-1.22724232400401
1_11194951	1	11194951	-0.629692001914493
1_11199598	1	11199598	-0.904118570374421
1_11210838	1	11210838	-0.814518690563411
1_11212411	1	11212411	-0.921018311864089
1_11240460	1	11240460	-0.656380020327706
1_11501143	1	11501143	-0.958576050090884
1_11502856	1	11502856	-1.57600660386369
1_11516008	1	11516008	-0.806218529659433
1_11528050	1	11528050	-0.596060551053894
1_11529815	1	11529815	-0.741815496833766
1_11529838	1	11529838	-0.605753947257738
1_11531680	1	11531680	-0.913094505922054
1_11535515	1	11535515	-0.666609152644592
1_11535609	1	11535609	-0.649436386075135
1_11536398	1	11536398	-0.786326192899559
1_11536572	1	11536572	-0.89611196314423
1_11661214	1	11661214	-0.727315927138651
1_11668837	1	11668837	-0.970580000582814
1_11668877	1	11668877	-1.07593300072904
1_11668895	1	11668895	-1.1203271200875
1_11673346	1	11673346	-0.890845273964729
1_11688127	1	11688127	-0.806218529659433
1_11711942	1	11711942	-0.76187314917502
1_11715121	1	11715121	-1.00929580769875
1_11746177	1	11746177	-0.966521784008461
1_11748477	1	11748477	-0.73923695273199
1_11761978	1	11761978	-0.88113945620807
1_11762248	1	11762248	-1.62812176028619
1_11766129	1	11766129	-0.671969547608626
1_11766294	1	11766294	-0.688610879662022
1_11766573	1	11766573	-1.02840463064646
1_11768262	1	11768262	-1.3949495001965
1_11771538	1	11771538	-1.24585800217136
1_11772254	1	11772254	-0.938488797101683
1_11775556	1	11775556	-1.11027345542357
1_11776571	1	11776571	-1.16923672056844
1_11776613	1	11776613	-1.0923127439179
1_11778791	1	11778791	-1.36994101015897
1_11779866	1	11779866	-0.811223065557718
1_11779915	1	11779915	-0.998648563499243
1_11784463	1	11784463	-0.867040690805265
1_11785215	1	11785215	-0.966293491415075
1_11787997	1	11787997	-0.810999061979767
1_11788822	1	11788822	-0.820766838228588
1_11788915	1	11788915	-0.772403816667189
1_11789390	1	11789390	-0.692578569059098
1_11790693	1	11790693	-0.951727516111751
1_11790870	1	11790870	-0.824871236561325
1_11791734	1	11791734	-0.528791965442854
1_11794419	1	11794419	-0.618577987615321
1_11794839	1	11794839	-0.618577987615321
1_11816635	1	11816635	-0.605753947257738
1_11838567	1	11838567	-0.857292714253702
1_11838792	1	11838792	-0.53536461936634
1_11838802	1	11838802	-0.525583598573755
1_11838976	1	11838976	-0.903515731014348
1_11858365	1	11858365	-0.790758962998002
1_11858387	1	11858387	-0.518876496577771
1_11858780	1	11858780	-0.875789057871092
1_11944606	1	11944606	-0.757757040702788
1_11949781	1	11949781	-0.953217134252238
1_11949854	1	11949854	-0.930224236707553
1_11949898	1	11949898	-1.00929580769875
1_11949899	1	11949899	-1.03286427883716
1_11950412	1	11950412	-1.59163283901309
1_11952696	1	11952696	-0.764183309862221
1_11957902	1	11957902	-0.965604525288854
1_11963598	1	11963598	-0.902146950037963
1_11965543	1	11965543	-0.754677647770816
1_11966298	1	11966298	-1.15880126790213
1_11974699	1	11974699	-1.15135401570812
1_11974757	1	11974757	-0.911740498276079
1_11996252	1	11996252	-0.790178518395165
1_11997386	1	11997386	-1.00168262358888
1_12001541	1	12001541	-0.776842881833686
1_12004010	1	12004010	-1.01514488339544
1_12004835	1	12004835	-0.705289620808652
1_12009668	1	12009668	-0.698303190492545
1_12014431	1	12014431	-0.735663269852171
1_12014458	1	12014458	-0.808383113772756
1_12014474	1	12014474	-0.857292714253702
1_12022187	1	12022187	-0.924406910112239
1_12022277	1	12022277	-1.01682254433364
1_12022869	1	12022869	-0.305882773243573
1_12029085	1	12029085	-0.720239962274624
1_12029794	1	12029794	-1.03786495989552
1_12029889	1	12029889	-0.948560771821016
1_12031554	1	12031554	-1.23051003783792
1_12031731	1	12031731	-0.956828387804617
1_12104380	1	12104380	-1.0499377921961
1_12104394	1	12104394	-1.13527746155347
1_12138290	1	12138290	-0.851140487272107
1_12188885	1	12188885	-0.465462606136184
1_12192516	1	12192516	-1.20439138487597
1_12192870	1	12192870	-1.06879681944741
1_12194666	1	12194666	-0.659965630299162
1_12194953	1	12194953	-0.988537247531955
1_12195131	1	12195131	-0.990266579523123
1_12208442	1	12208442	-1.00568455414637
1_12244346	1	12244346	-0.685924295941721
1_12244587	1	12244587	-0.976417708688783
1_12257944	1	12257944	-0.842025957600392
1_12276090	1	12276090	-0.803853455292242
1_12277831	1	12277831	-0.71858644342211
1_12283372	1	12283372	-0.954903510880125
1_12283436	1	12283436	-0.953217134252238
1_12318217	1	12318217	-1.20081703794786
1_12322574	1	12322574	-0.778538602839291
1_12341811	1	12341811	-0.732056530371438
1_12353983	1	12353983	-0.417308857844628
1_12378571	1	12378571	-1.10901180685966
1_12617237	1	12617237	-0.519423075497318
1_12666726	1	12666726	-1.05759136473953
1_12716341	1	12716341	-0.69886335164922
1_12719545	1	12719545	-0.601453809824112
1_12719616	1	12719616	-0.906923481978303
1_12720907	1	12720907	-1.00249062979364
1_12725413	1	12725413	-0.760784733400356
1_12725484	1	12725484	-1.0571332936003
1_12725527	1	12725527	-0.880193116363781
1_12725693	1	12725693	-0.897934698751048
1_12725782	1	12725782	-0.648503594717075
1_12755700	1	12755700	-0.924184597908873
1_12755708	1	12755708	-0.884514182988727
1_12759468	1	12759468	-0.994796238003637
1_12760875	1	12760875	-0.725609605188248
1_12775001	1	12775001	-1.1084530197992
1_12775014	1	12775014	-1.1478078565096
1_12775015	1	12775015	-1.1203271200875
1_12775725	1	12775725	-1.21343652447898
1_12775851	1	12775851	-0.915212690182884
1_12777268	1	12777268	-0.779290202252429
1_12777320	1	12777320	-0.843486914728672
1_12777354	1	12777354	-0.767311347416037
1_12777491	1	12777491	-0.812818085113097
1_12825053	1	12825053	-0.756273549527457
1_12827638	1	12827638	-1.1345409793072
1_12828685	1	12828685	-1.0322709434223
1_12828686	1	12828686	-1.04581684245722
1_12847476	1	12847476	-1.80482529435957
1_12860725	1	12860725	-1.22995161126199
1_12861512	1	12861512	-1.32677799755492
1_12881982	1	12881982	-0.542898292051747
1_12883140	1	12883140	-0.555264176804045
1_12883168	1	12883168	-0.521425428408466
1_12883169	1	12883169	-0.509147098630029
1_13115560	1	13115560	-1.2813189967598
1_13115573	1	13115573	-1.25117459954712
1_13319482	1	13319482	-0.833045168007025
1_13322038	1	13322038	-0.272330213532546
1_13370686	1	13370686	-1.13918614733881
1_13370713	1	13370713	-1.1697957963518
1_13370765	1	13370765	-1.05443918443104
1_13370918	1	13370918	-0.740479049270952
1_13371002	1	13371002	-1.02721771569601
1_13389694	1	13389694	-0.975378784176397
1_13389844	1	13389844	-1.13315116044508
1_13390395	1	13390395	-1.19832963208877
1_13390443	1	13390443	-1.27413245616653
1_13390596	1	13390596	-1.10069831333856
1_13390787	1	13390787	-0.394949500196502
1_13390853	1	13390853	-0.0408926525930912
1_13391946	1	13391946	-1.67975452870151
1_13392079	1	13392079	-1.41209324446461
1_13392083	1	13392083	-1.34271954142394
1_13392102	1	13392102	-1.20278928027947
1_13392184	1	13392184	-1.00615610016819
1_13392272	1	13392272	-0.619898129578008
1_13416366	1	13416366	-0.774998592620057
1_13416396	1	13416396	-0.834924901225248
1_13416600	1	13416600	-0.681638352744007
1_13418285	1	13418285	-1.1119148802713
1_13418633	1	13418633	-0.869519016586962
1_13421192	1	13421192	-1.09724350697445
1_13421193	1	13421193	-1.06094857300856
1_13475857	1	13475857	-0.93477146693142
1_13475969	1	13475969	-1.38019424684261
1_13513240	1	13513240	-0.931565476632328
1_13610479	1	13610479	-1.239268192811
1_13778644	1	13778644	-1.04632653864372
1_13778803	1	13778803	-0.981807256006068
1_13778878	1	13778878	-0.936880978991565
1_13780865	1	13780865	-0.295413826645588
1_13782337	1	13782337	-0.776372718870135
1_13782589	1	13782589	-0.791262843918505
1_13782619	1	13782619	-0.656380020327706
1_13893691	1	13893691	-1.19071644797889
1_14180562	1	14180562	-0.985397540001387
1_14304619	1	14304619	-1.00785239082908
1_14924487	1	14924487	-1.06143343103393
1_14929705	1	14929705	-0.53536461936634
1_14960723	1	14960723	-0.959046213054436
1_15034863	1	15034863	-1.2832656912137
1_15044087	1	15044087	-0.775415707199294
1_15056111	1	15056111	-0.570988529097061
1_15056171	1	15056171	-0.655658853084052
1_15094363	1	15094363	-0.890845273964729
1_15101561	1	15101561	-0.679754528701515
1_15112731	1	15112731	-0.931565476632328
1_15112917	1	15112917	-0.848247574650695
1_15114533	1	15114533	-1.14889627228427
1_15114571	1	15114571	-1.15716388826787
1_15164369	1	15164369	-0.152748597779874
1_15168611	1	15168611	-1.02446710467998
1_15168614	1	15168614	-1.04632653864372
1_15168689	1	15168689	-1.24231764446611
1_15215111	1	15215111	-0.597648897620682
1_15215144	1	15215144	-0.705289620808652
1_15215403	1	15215403	-0.285386366357993
1_15219581	1	15219581	-0.812204824725164
1_15247291	1	15247291	-0.489560929753215
1_15251791	1	15251791	-0.710451325924431
1_15251806	1	15251806	-0.628267200584807
1_15287147	1	15287147	-1.08333291260529
1_15289653	1	15289653	-0.718964557705729
1_15296717	1	15296717	-0.789121211612123
1_15314589	1	15314589	-1.08790564239512
1_15327059	1	15327059	-0.678817409447461
1_15341780	1	15341780	-1.14679933144869
1_15341823	1	15341823	-0.89611196314423
1_15341876	1	15341876	-1.13559387674081
1_15358264	1	15358264	-0.865070064845421
1_15375634	1	15375634	-0.724785796434449
1_15382044	1	15382044	-0.798399025200134
1_15383872	1	15383872	-1.0778918537671
1_15383915	1	15383915	-0.97094949604927
1_15388104	1	15388104	-0.557190981819518
1_15388363	1	15388363	-0.572839324785003
1_15397315	1	15397315	-0.660895501450199
1_15397347	1	15397347	-0.742764326227315
1_15444626	1	15444626	-0.851838284161594
1_15445717	1	15445717	-0.779290202252429
1_15462802	1	15462802	-0.625250122883535
1_15462809	1	15462809	-0.621986974114091
1_15463420	1	15463420	-1.00003288636978
1_15467516	1	15467516	-0.364745847753943
1_15481703	1	15481703	-1.19955381123807
1_15482377	1	15482377	-0.76339257537222
1_15483381	1	15483381	-0.952599674349429
1_15485937	1	15485937	-1.09284638366539
1_15487341	1	15487341	-0.853540579392595
1_15487348	1	15487348	-0.842225266164761
1_15506048	1	15506048	-0.683263314478653
1_15518120	1	15518120	-0.55642623489417
1_15524108	1	15524108	-0.973101166904318
1_15524177	1	15524177	-0.798399025200134
1_15536563	1	15536563	-0.80773688977947
1_15536735	1	15536735	-0.882167382892731
1_15565920	1	15565920	-0.933241567487001
1_15573657	1	15573657	-0.844692677474069
1_15577823	1	15577823	-0.82242225440665
1_15579006	1	15579006	-0.802844930231326
1_15583249	1	15583249	-0.987060589224032
1_15583355	1	15583355	-0.810999061979767
1_15584711	1	15584711	-0.818671420226395
1_15584923	1	15584923	-1.0499377921961
1_15633482	1	15633482	-0.705289620808652
1_15633808	1	15633808	-0.615091811837074
1_15660052	1	15660052	-0.843319771701098
1_15660680	1	15660680	-0.988537247531955
1_15660978	1	15660978	-1.1203271200875
1_15661107	1	15661107	-1.02079144653658
1_15717906	1	15717906	-0.981620849255904
1_15725435	1	15725435	-1.0871602561523
1_15738641	1	15738641	-0.690339279342681
1_15742576	1	15742576	-0.524393501545337
1_15742902	1	15742902	-0.510786596645674
1_15743149	1	15743149	-0.541967354190587
1_15743153	1	15743153	-0.420722053425217
1_15744417	1	15744417	-0.73699848053599
1_15744527	1	15744527	-0.255256700173605
1_15747031	1	15747031	-0.880656707319213
1_15765157	1	15765157	-0.732511089543677
1_15765205	1	15765205	-0.488714526067519
1_15768557	1	15768557	-0.992777070366985
1_15774908	1	15774908	-0.781525206635738
1_15919487	1	15919487	-1.01844750606828
1_15928262	1	15928262	-0.488058904587983
1_15928710	1	15928710	-0.870967651150779
1_15929149	1	15929149	-0.902326467868206
1_15929304	1	15929304	-1.14498917432177
1_15929512	1	15929512	-0.53536461936634
1_15929805	1	15929805	-0.986309772115809
1_15930329	1	15930329	-0.666295489192789
1_15930761	1	15930761	-0.558448232479381
1_15932261	1	15932261	-0.907333396753298
1_15933164	1	15933164	-0.638794209021746
1_15933318	1	15933318	-0.996752434968963
1_15933473	1	15933473	-0.716971425856288
1_15933897	1	15933897	-0.779986988086253
1_15934018	1	15934018	-0.614436190357539
1_15935861	1	15935861	-1.01844750606828
1_15942149	1	15942149	-1.26118965592735
1_16006004	1	16006004	-0.802357038768817
1_16006170	1	16006170	-0.677544630325748
1_16006184	1	16006184	-0.814223992361816
1_16017865	1	16017865	-0.679754528701515
1_16017907	1	16017907	-0.772403816667189
1_16018169	1	16018169	-0.422889890107927
1_16018188	1	16018188	-0.4315288083818
1_16019460	1	16019460	-0.840219200894761
1_16022642	1	16022642	-0.870348867079149
1_16028086	1	16028086	-1.27998378607598
1_16028797	1	16028797	-0.870348867079149
1_16029233	1	16029233	-0.406081602421374
1_16030006	1	16030006	-1.1061132608678
1_16030027	1	16030027	-1.00249062979364
1_16031776	1	16031776	-0.741815496833766
1_16033179	1	16033179	-0.842225266164761
1_16033220	1	16033220	-0.837927389386771
1_16033642	1	16033642	-0.162147295782123
1_16044504	1	16044504	-0.683263314478653
1_16048569	1	16048569	-0.9608489060803
1_16049164	1	16049164	-0.653450689289034
1_16053647	1	16053647	-0.671019718723906
1_16053701	1	16053701	-0.808383113772756
1_16056471	1	16056471	-0.772403816667189
1_16058689	1	16058689	-1.16763283486585
1_16125227	1	16125227	-0.559612165613017
1_16131822	1	16131822	-0.892916623984424
1_16132150	1	16132150	-0.961629374068438
1_16135106	1	16135106	-0.968324026642446
1_16135769	1	16135769	-1.08556170192682
1_16137995	1	16137995	-1.03286427883716
1_16138178	1	16138178	-0.939754874445675
1_16148694	1	16148694	-0.900201305722993
1_16148708	1	16148708	-0.801797601661999
1_16199162	1	16199162	-0.705289620808652
1_16199172	1	16199172	-0.649255585894324
