	Chromosome	Position	67RT_CM-_vs_67_PBMC.tumour
1_9247016	1	9247016	0.61617466643231
1_9247017	1	9247017	0.581722618054162
1_9262084	1	9262084	0.721393978486807
1_9262324	1	9262324	0.924927372571939
1_9264218	1	9264218	0.43774008753726
1_9264227	1	9264227	0.424498382062451
1_9264263	1	9264263	0.596304625110569
1_9264611	1	9264611	0.675407773212627
1_9580233	1	9580233	0.548778886686691
1_9582366	1	9582366	0.744355126930119
1_9612988	1	9612988	1.06447872497073
1_9614894	1	9614894	0.756655889982141
1_9615303	1	9615303	0.761988801445734
1_9615318	1	9615318	0.831817968180458
1_9622200	1	9622200	0.560163079774319
1_9717027	1	9717027	0.51373193958749
1_9720166	1	9720166	0.971848419959432
1_9720540	1	9720540	0.981510900938307
1_9721147	1	9721147	0.71175348126487
1_9721246	1	9721246	0.763463949877823
1_9721447	1	9721447	0.8773093523392
1_9722328	1	9722328	0.844144717855893
1_9724365	1	9724365	1.08754757339102
1_9744467	1	9744467	1.00584736795551
1_9744633	1	9744633	1.32085604890308
1_9751483	1	9751483	1.02446304612285
1_9751516	1	9751516	1.06931728190711
1_9773303	1	9773303	0.941047037935216
1_9872043	1	9872043	0.618500371224765
1_9922297	1	9922297	1.00875896337541
1_9934787	1	9934787	0.902207296071856
1_9972110	1	9972110	0.757373275592374
1_10101207	1	10101207	1.79939649048808
1_10119557	1	10119557	0.996588357699386
1_10130715	1	10130715	0.823047758552726
1_10303186	1	10303186	1.0504582546558
1_10303453	1	10303453	0.531584944392414
1_10303606	1	10303606	0.665060245816829
1_10304277	1	10304277	0.776993943435936
1_10334565	1	10334565	0.767386095585459
1_10343234	1	10343234	0.934029579679192
1_10361031	1	10361031	0.833134896652449
1_10368512	1	10368512	0.98546891450699
1_10371241	1	10371241	0.824400496617975
1_10380226	1	10380226	1.16513107002485
1_10413139	1	10413139	0.958479932282966
1_10419728	1	10419728	1.06243089632187
1_10461572	1	10461572	0.610054035218528
1_10461640	1	10461640	0.515051578408874
1_10469269	1	10469269	0.658945682687809
1_10536284	1	10536284	1.19341620849784
1_10599276	1	10599276	0.972680504020308
1_10618382	1	10618382	1.14096429886856
1_10623109	1	10623109	0.571290417957239
1_10629648	1	10629648	0.544655291453772
1_10629678	1	10629678	0.6418552135016
1_10629812	1	10629812	0.541012390788876
1_10629994	1	10629994	0.536362084654286
1_10639344	1	10639344	0.802070624786406
1_10639683	1	10639683	0.393480381177785
1_10640045	1	10640045	1.08412596742119
1_10642250	1	10642250	1.1012501452124
1_10642935	1	10642935	0.41396545329456
1_10646266	1	10646266	0.730489012806493
1_10646326	1	10646326	0.520537117492604
1_10649075	1	10649075	0.661892966738145
1_10649384	1	10649384	0.786851237168967
1_10653593	1	10653593	0.697121455049127
1_10653750	1	10653750	0.991016563029712
1_10653788	1	10653788	1.03858415436751
1_10653867	1	10653867	0.769056461687176
1_10653940	1	10653940	0.655320312814659
1_10659877	1	10659877	0.82806583331935
1_10660248	1	10660248	0.6470742520266
1_10660397	1	10660397	0.989057709991655
1_10665309	1	10665309	0.999695140973911
1_10665356	1	10665356	0.778537885590416
1_10947668	1	10947668	0.90722537083848
1_10948045	1	10948045	1.04357186907056
1_10948070	1	10948070	1.26097657570395
1_10948360	1	10948360	0.582535175124861
1_10948628	1	10948628	0.428359987796497
1_10948742	1	10948742	0.523564810190172
1_10949622	1	10949622	0.408136374492363
1_10949646	1	10949646	0.353385387613105
1_10954061	1	10954061	1.01737362133653
1_10955108	1	10955108	0.618596132735596
1_11027008	1	11027008	0.809450155152003
1_11027215	1	11027215	0.728388378525052
1_11030859	1	11030859	0.943074719282199
1_11034851	1	11034851	1.13004180247655
1_11042882	1	11042882	0.614971919350653
1_11042883	1	11042883	0.657988512282229
1_11043525	1	11043525	0.537266312224401
1_11046591	1	11046591	0.672540210937654
1_11046609	1	11046609	0.626586098002193
1_11046672	1	11046672	0.886038359178344
1_11047065	1	11047065	0.89176050863674
1_11047087	1	11047087	0.811270590776372
1_11047092	1	11047092	0.855664710134826
1_11055787	1	11055787	0.641134406571348
1_11069599	1	11069599	0.813610349707781
1_11070918	1	11070918	0.666990834377824
1_11073948	1	11073948	0.905027815134234
1_11081130	1	11081130	0.668746637779208
1_11098048	1	11098048	0.825391699021025
1_11099766	1	11099766	0.698923697683112
1_11109363	1	11109363	0.838339687575849
1_11121270	1	11121270	0.762076896889897
1_11124536	1	11124536	1.06243089632187
1_11130538	1	11130538	1.15812654886497
1_11139391	1	11139391	0.631196169515229
1_11144841	1	11144841	0.8460719518607
1_11145001	1	11145001	0.785950959423129
1_11192312	1	11192312	0.970731062185064
1_11193588	1	11193588	0.698156510724917
1_11194951	1	11194951	0.812452643313527
1_11199598	1	11199598	0.845267923394289
1_11210838	1	11210838	0.961764140752311
1_11212411	1	11212411	0.984516168861739
1_11240460	1	11240460	0.735102813691922
1_11501143	1	11501143	0.617498847379692
1_11502856	1	11502856	0.577004069151632
1_11516008	1	11516008	1.0982589754575
1_11528050	1	11528050	0.29557075249233
1_11529815	1	11529815	0.6418552135016
1_11529838	1	11529838	0.727481308365722
1_11531680	1	11531680	0.755869114947159
1_11535515	1	11535515	0.697962221445667
1_11535609	1	11535609	0.422427032042756
1_11536398	1	11536398	0.788865822995911
1_11536572	1	11536572	1.00109905305734
1_11661214	1	11661214	1.03909839249125
1_11668837	1	11668837	0.850926791128162
1_11668877	1	11668877	1.04174103755469
1_11668895	1	11668895	1.17605968934944
1_11673346	1	11673346	0.948259876402563
1_11688127	1	11688127	0.831817968180458
1_11711942	1	11711942	0.916799491688539
1_11715121	1	11715121	1.02085179257048
1_11746177	1	11746177	0.836700189560204
1_11748477	1	11748477	0.751778470255341
1_11761978	1	11761978	0.883507445191959
1_11762248	1	11762248	0.702534951235491
1_11766129	1	11766129	0.702534951235491
1_11766294	1	11766294	0.924927372571939
1_11766573	1	11766573	1.13952142334798
1_11768262	1	11768262	1.04040458999188
1_11771538	1	11771538	0.639770155840005
1_11772254	1	11772254	0.732282294629543
1_11775556	1	11775556	0.727327412686779
1_11776571	1	11776571	0.670610183839254
1_11776613	1	11776613	0.615242873439324
1_11778791	1	11778791	0.905818549624235
1_11779866	1	11779866	0.792091689864847
1_11779915	1	11779915	0.575919743628293
1_11784463	1	11784463	0.387554330369043
1_11785215	1	11785215	0.699714432173113
1_11787997	1	11787997	1.04292458197039
1_11788822	1	11788822	0.957348850264317
1_11788915	1	11788915	0.948774114526307
1_11789390	1	11789390	1.01456458505662
1_11790693	1	11790693	0.599831998605894
1_11790870	1	11790870	0.676429059896026
1_11791734	1	11791734	0.718476495104513
1_11794419	1	11794419	1.09669372083842
1_11794839	1	11794839	0.661892966738145
1_11816635	1	11816635	0.734704956896399
1_11838567	1	11838567	0.526665586043922
1_11838792	1	11838792	0.924927372571939
1_11838802	1	11838802	0.948259876402563
1_11838976	1	11838976	0.857813176713402
1_11858365	1	11858365	0.768201868884486
1_11858387	1	11858387	0.89924072890829
1_11858780	1	11858780	0.820590712757204
1_11944606	1	11944606	0.818012168655427
1_11949781	1	11949781	0.552118108682393
1_11949854	1	11949854	0.918852858162255
1_11949898	1	11949898	0.829579495984458
1_11949899	1	11949899	0.86277089650937
1_11950412	1	11950412	1.19006944136772
1_11952696	1	11952696	0.867211874715652
1_11957902	1	11957902	0.992041568430476
1_11963598	1	11963598	0.842465212379966
1_11965543	1	11965543	0.8330048831309
1_11966298	1	11966298	1.3172447953507
1_11974699	1	11974699	0.763864939839423
1_11974757	1	11974757	0.822565654942261
1_11996252	1	11996252	0.860221683184124
1_11997386	1	11997386	0.941801191136335
1_12001541	1	12001541	0.818012168655427
1_12004010	1	12004010	0.470361509106458
1_12004835	1	12004835	0.404396744445782
1_12009668	1	12009668	0.854154298158558
1_12014431	1	12014431	1.05145977850087
1_12014458	1	12014458	1.26596429040701
1_12014474	1	12014474	1.08719880147082
1_12022187	1	12022187	0.933916155799194
1_12022277	1	12022277	0.964455736758577
1_12022869	1	12022869	1.10326461383045
1_12029085	1	12029085	0.867594197505988
1_12029794	1	12029794	0.859551363719915
1_12029889	1	12029889	0.651551022516686
1_12031554	1	12031554	0.724902764263946
1_12031731	1	12031731	0.979968736129901
1_12104380	1	12104380	0.636581878208958
1_12104394	1	12104394	0.642784143790441
1_12138290	1	12138290	0.865221126447672
1_12188885	1	12188885	0.907439945843098
1_12192516	1	12192516	0.924927372571939
1_12192870	1	12192870	0.816674481919916
1_12194666	1	12194666	0.531584944392414
1_12194953	1	12194953	0.941047037935216
1_12195131	1	12195131	0.915649558983929
1_12208442	1	12208442	0.736165729116772
1_12244346	1	12244346	0.686415285872214
1_12244587	1	12244587	0.533568869762606
1_12257944	1	12257944	0.933388951320135
1_12276090	1	12276090	0.55595952198908
1_12277831	1	12277831	0.673670134514499
1_12283372	1	12283372	1.00981627015845
1_12283436	1	12283436	0.687428058845283
1_12318217	1	12318217	0.982260547637891
1_12322574	1	12322574	0.777823078539728
1_12341811	1	12341811	0.529307327120336
1_12353983	1	12353983	0.740087697118344
1_12378571	1	12378571	0.789699991877716
1_12617237	1	12617237	0.802936848193329
1_12666726	1	12666726	0.619118943047854
1_12716341	1	12716341	0.368161763681435
1_12719545	1	12719545	0.506569515001484
1_12719616	1	12719616	0.715638538509672
1_12720907	1	12720907	0.768201868884486
1_12725413	1	12725413	0.784446149022109
1_12725484	1	12725484	0.789997792485831
1_12725527	1	12725527	0.875599660208371
1_12725693	1	12725693	0.554815744174612
1_12725782	1	12725782	0.551710048987723
1_12755700	1	12755700	0.520537117492604
1_12755708	1	12755708	0.60695729125326
1_12759468	1	12759468	0.423267518545345
1_12760875	1	12760875	0.954073718231456
1_12775001	1	12775001	0.467245535884602
1_12775014	1	12775014	0.447880211017671
1_12775015	1	12775015	0.524389442988211
1_12775725	1	12775725	0.704018442410822
1_12775851	1	12775851	0.550952529914981
1_12777268	1	12777268	0.908532934321271
1_12777320	1	12777320	0.825092104992144
1_12777354	1	12777354	0.943305901886794
1_12777491	1	12777491	0.646211344505876
1_12825053	1	12825053	0.76142864028906
1_12827638	1	12827638	1.19120743790939
1_12828685	1	12828685	1.046113719092
1_12828686	1	12828686	1.0651050306202
1_12847476	1	12847476	1.22799644020799
1_12860725	1	12860725	1.33996487185078
1_12861512	1	12861512	0.117572450514335
1_12881982	1	12881982	1.27691270131548
1_12883140	1	12883140	0.924927372571939
1_12883168	1	12883168	0.947295185600394
1_12883169	1	12883169	1.01803677696342
1_13115560	1	13115560	0.808961354523614
1_13115573	1	13115573	0.847886336808111
1_13319482	1	13319482	0.874654166090716
1_13322038	1	13322038	0.760116502826269
1_13370686	1	13370686	0.673388605575975
1_13370713	1	13370713	0.647920024185541
1_13370765	1	13370765	0.599527085777772
1_13370918	1	13370918	1.03628848151964
1_13371002	1	13371002	1.01239021382228
1_13389694	1	13389694	0.59347650356607
1_13389844	1	13389844	0.984516168861739
1_13390395	1	13390395	0.461680780250476
1_13390443	1	13390443	0.399607818278185
1_13390596	1	13390596	0.752090775709724
1_13390787	1	13390787	0.977394792466075
1_13390853	1	13390853	0.859832344350055
1_13391946	1	13391946	0.518935012896103
1_13392079	1	13392079	0.78119189511049
1_13392083	1	13392083	0.7356570214102
1_13392102	1	13392102	0.79939649048808
1_13392184	1	13392184	0.763176302575327
1_13392272	1	13392272	0.661892966738145
1_13416366	1	13416366	0.785376020173146
1_13416396	1	13416396	0.803317925468066
1_13416600	1	13416600	0.688860014338415
1_13418285	1	13418285	0.509889873293096
1_13418633	1	13418633	1.00165316321477
1_13421192	1	13421192	0.703799918472069
1_13421193	1	13421193	0.667954719525347
1_13475857	1	13475857	1.17490562558029
1_13475969	1	13475969	0.745603673127377
1_13513240	1	13513240	0.934775158528287
1_13610479	1	13610479	1.04422630094428
1_13778644	1	13778644	1.00946088278361
1_13778803	1	13778803	0.811270590776372
1_13778878	1	13778878	1.0667013337001
1_13780865	1	13780865	1.12656123374159
1_13782337	1	13782337	0.823482109012393
1_13782589	1	13782589	0.522168203071532
1_13782619	1	13782619	0.560354940276083
1_13893691	1	13893691	0.68100178968585
1_14180562	1	14180562	0.769056461687176
1_14304619	1	14304619	0.97052423901205
1_14924487	1	14924487	1.1062571372865
1_14929705	1	14929705	0.868343844205572
1_14960723	1	14960723	0.735102813691922
1_15034863	1	15034863	0.64047398310324
1_15044087	1	15044087	1.03028037271817
1_15056111	1	15056111	0.322891358491842
1_15056171	1	15056171	0.591189975394944
1_15094363	1	15094363	0.936704540348293
1_15101561	1	15101561	0.772924279126889
1_15112731	1	15112731	1.2468554674593
1_15112917	1	15112917	0.624267894438228
1_15114533	1	15114533	0.844308912363655
1_15114571	1	15114571	0.736165729116772
1_15164369	1	15164369	0.833779484513744
1_15168611	1	15168611	1.05585824239839
1_15168614	1	15168614	0.991422784358846
1_15168689	1	15168689	0.892866163339641
1_15215111	1	15215111	0.443394461506189
1_15215144	1	15215144	0.547226024566068
1_15215403	1	15215403	0.90722537083848
1_15219581	1	15219581	0.937102086518042
1_15247291	1	15247291	1.08104657448922
1_15251791	1	15251791	0.778849113083995
1_15251806	1	15251806	0.967677020031277
1_15287147	1	15287147	0.80696403521765
1_15289653	1	15289653	0.700221085397245
1_15296717	1	15296717	0.874301299501971
1_15314589	1	15314589	0.935982561080935
1_15327059	1	15327059	0.956405604045107
1_15341780	1	15341780	0.602999277684577
1_15341823	1	15341823	0.535424965400233
1_15341876	1	15341876	0.526377996081664
1_15358264	1	15358264	1.01065724659782
1_15375634	1	15375634	0.712198048586211
1_15382044	1	15382044	1.0651050306202
1_15383872	1	15383872	0.552958595184982
1_15383915	1	15383915	0.655931408499429
1_15388104	1	15388104	0.742867045270709
1_15388363	1	15388363	0.959692790732616
1_15397315	1	15397315	0.540447340269065
1_15397347	1	15397347	0.506426017989524
1_15444626	1	15444626	1.14731979390839
1_15445717	1	15445717	1.02202606067702
1_15462802	1	15462802	0.810284806630817
1_15462809	1	15462809	0.704158693715155
1_15463420	1	15463420	0.791660841708475
1_15467516	1	15467516	0.735449573708227
1_15481703	1	15481703	0.957348850264317
1_15482377	1	15482377	0.601457112876171
1_15483381	1	15483381	1.12774425557163
1_15485937	1	15485937	0.949589426806208
1_15487341	1	15487341	0.433268591690183
1_15487348	1	15487348	0.331141021463777
1_15506048	1	15506048	0.979893831789868
1_15518120	1	15518120	0.924927372571939
1_15524108	1	15524108	0.962016691307159
1_15524177	1	15524177	1.02222457392685
1_15536563	1	15536563	0.95349652476871
1_15536735	1	15536735	0.563329132254556
1_15565920	1	15565920	0.714709665181594
1_15573657	1	15573657	0.736855024419367
1_15577823	1	15577823	0.907853859212998
1_15579006	1	15579006	0.703570997988016
1_15583249	1	15583249	0.924927372571939
1_15583355	1	15583355	0.963401520386575
1_15584711	1	15584711	1.10142502793774
1_15584923	1	15584923	0.776828733582805
1_15633482	1	15633482	0.90722537083848
1_15633808	1	15633808	0.860076228221971
1_15660052	1	15660052	0.622000239614633
1_15660680	1	15660680	0.87455385005682
1_15660978	1	15660978	0.837054616546605
1_15661107	1	15661107	0.855885728142288
1_15717906	1	15717906	0.8330048831309
1_15725435	1	15725435	1.14251880764457
1_15738641	1	15738641	0.952408108994046
1_15742576	1	15742576	0.599831998605894
1_15742902	1	15742902	0.494623116639785
1_15743149	1	15743149	0.767187909577745
1_15743153	1	15743153	0.763533228613983
1_15744417	1	15744417	0.467454606972699
1_15744527	1	15744527	0.594778770879608
1_15747031	1	15747031	0.580972971354578
1_15765157	1	15765157	0.655931408499429
1_15765205	1	15765205	0.680690562192272
1_15768557	1	15768557	0.968429011208526
1_15774908	1	15774908	0.794866832007566
1_15919487	1	15919487	0.718923911774525
1_15928262	1	15928262	0.687315563618052
1_15928710	1	15928710	1.14470858045185
1_15929149	1	15929149	1.18934300880409
1_15929304	1	15929304	0.814503382878289
1_15929512	1	15929512	0.90146839974795
1_15929805	1	15929805	0.789997792485831
1_15930329	1	15930329	0.670544836991055
1_15930761	1	15930761	0.938347888334261
1_15932261	1	15932261	0.935343988517278
1_15933164	1	15933164	0.886038359178344
1_15933318	1	15933318	0.763176302575327
1_15933473	1	15933473	1.0004175721562
1_15933897	1	15933897	0.703900493259721
1_15934018	1	15934018	0.566133983932715
1_15935861	1	15935861	0.836118105614083
1_15942149	1	15942149	0.708115983498791
1_16006004	1	16006004	0.548364021107731
1_16006170	1	16006170	0.588745294004335
1_16006184	1	16006184	0.715208781270602
1_16017865	1	16017865	0.756982735257868
1_16017907	1	16017907	0.693921820930783
1_16018169	1	16018169	1.04040458999188
1_16018188	1	16018188	1.16593547207573
1_16019460	1	16019460	0.839680085953428
1_16022642	1	16022642	1.07990203254828
1_16028086	1	16028086	0.628209840481857
1_16028797	1	16028797	0.701031360645104
1_16029233	1	16029233	1.01158175482612
1_16030006	1	16030006	0.611769487312309
1_16030027	1	16030027	0.537904249462692
1_16031776	1	16031776	0.856540397591689
1_16033179	1	16033179	0.771304183458727
1_16033220	1	16033220	0.973136465614559
1_16033642	1	16033642	0.592352033485068
1_16044504	1	16044504	1.02266417426774
1_16048569	1	16048569	0.691728196278909
1_16049164	1	16049164	1.06969889678591
1_16053647	1	16053647	1.05532400982761
1_16053701	1	16053701	1.03072203659454
1_16056471	1	16056471	0.734042752493981
1_16058689	1	16058689	0.653625350754545
1_16125227	1	16125227	0.848978519338641
1_16131822	1	16131822	0.847522868886333
1_16132150	1	16132150	0.679350163814692
1_16135106	1	16135106	1.08539204476519
1_16135769	1	16135769	1.1062571372865
1_16137995	1	16137995	0.747389187019752
1_16138178	1	16138178	0.618500371224765
1_16148694	1	16148694	1.0581939034354
1_16148708	1	16148708	0.948010985684981
1_16199162	1	16199162	0.858838182114167
1_16199172	1	16199172	0.79939649048808
1_16207579	1	16207579	0.739712500105032
1_16225649	1	16225649	0.605467533275327
1_16232638	1	16232638	0.855025359341783
1_16250841	1	16250841	1.08667844256855
1_16250852	1	16250852	1.11840710199315
1_16251413	1	16251413	0.975553445641907
1_16251453	1	16251453	0.550762154708624
1_16251522	1	16251522	0.896638328140516
1_16305807	1	16305807	0.933592233699067
1_16315377	1	16315377	0.88334826882054
1_16315404	1	16315404	0.851995850118088
1_16393405	1	16393405	0.917695803340864
1_16398775	1	16398775	0.595619747318979
1_16399323	1	16399323	0.582402373077463
1_16403813	1	16403813	0.626586098002193
1_16405015	1	16405015	0.58974318098231
1_16405077	1	16405077	0.590809868676663
1_16409602	1	16409602	0.674949119563592
1_16409773	1	16409773	0.837109493780522
1_16409832	1	16409832	0.750152971468231
1_16409912	1	16409912	0.950238461101127
1_16410031	1	16410031	0.621535229122004
1_16427915	1	16427915	0.74804961048786
1_16440791	1	16440791	0.978794244550675
