	Chromosome	Position	97RT_CM-_vs_97RT_PBMC.tumour
1_8974362	1	8974362	-0.816355886029035
1_9007318	1	9007318	-0.684566013473494
1_9007358	1	9007358	-0.822508113010631
1_9014735	1	9014735	-0.935192115538886
1_9014802	1	9014802	-0.755365256139887
1_9014814	1	9014814	-0.656414973159345
1_9014831	1	9014831	-0.694793906148122
1_9038482	1	9038482	-0.733893725837063
1_9039892	1	9039892	-1.14523674155816
1_9041924	1	9041924	-0.845874972949091
1_9057537	1	9057537	-0.845210748701221
1_9058188	1	9058188	-0.425565932996869
1_9104515	1	9104515	-0.878161170502507
1_9104577	1	9104577	-1.04364710677832
1_9105626	1	9105626	-1.16829654998284
1_9242965	1	9242965	-0.666089410357191
1_9245189	1	9245189	-0.857327667085342
1_9245334	1	9245334	-0.934411647550748
1_9246991	1	9246991	-0.895846479689718
1_9247016	1	9247016	-0.859424607920922
1_9247017	1	9247017	-0.833429399387977
1_9262084	1	9262084	-0.880896138223746
1_9262324	1	9262324	-0.917732906404117
1_9264218	1	9264218	-0.827496443634236
1_9264227	1	9264227	-0.753620130681073
1_9264263	1	9264263	-0.873201746433746
1_9264611	1	9264611	-0.587268812118579
1_9580233	1	9580233	-0.394623734176184
1_9582366	1	9582366	-1.17480985694151
1_9612988	1	9612988	-1.10586250322402
1_9614894	1	9614894	-0.715072550191854
1_9615303	1	9615303	-0.711201139976961
1_9615318	1	9615318	-0.759772357662668
1_9622200	1	9622200	-1.00312439763476
1_9717027	1	9717027	-0.461398990754203
1_9720166	1	9720166	-0.91664394292993
1_9720540	1	9720540	-1.12216431555312
1_9721147	1	9721147	-1.1382839809164
1_9721147.1	1	9721147	-1.1382839809164
1_9721246	1	9721246	-1.27956066776839
1_9721447	1	9721447	-0.993021033708355
1_9722328	1	9722328	-0.722198392204688
1_9724365	1	9724365	-0.837114446195833
1_9744467	1	9744467	-0.835092448610622
1_9744633	1	9744633	-0.936650119746748
1_9751483	1	9751483	-0.74904595106961
1_9751516	1	9751516	-0.740948483371013
1_9773303	1	9773303	-0.940344603304489
1_9872043	1	9872043	-0.553321480195242
1_9922297	1	9922297	-0.926130744084788
1_9934787	1	9934787	-0.842828097390227
1_9972110	1	9972110	-1.10586250322402
1_10101207	1	10101207	-0.858176061723663
1_10101207.1	1	10101207	-0.858176061723663
1_10119557	1	10119557	-0.667189444753521
1_10130715	1	10130715	-0.819495593559603
1_10303186	1	10303186	-0.652857153746156
1_10303453	1	10303453	-0.710290826533641
1_10303606	1	10303606	-0.434926779393011
1_10304277	1	10304277	-0.492779938260191
1_10334565	1	10334565	-0.997505325133602
1_10343234	1	10343234	-1.03874830736548
1_10361031	1	10361031	-0.756854874280374
1_10368512	1	10368512	-0.77571390153169
1_10368512.1	1	10368512	-0.77571390153169
1_10371241	1	10371241	-0.641194236220576
1_10380226	1	10380226	-0.768060328988254
1_10380226.1	1	10380226	-0.768060328988254
1_10380226.2	1	10380226	-0.768060328988254
1_10413139	1	10413139	-1.11891865604947
1_10419728	1	10419728	-1.0242122142076
1_10461572	1	10461572	-1.00900096397143
1_10461640	1	10461640	-1.08025185954498
1_10469269	1	10469269	-0.90422864205437
1_10536284	1	10536284	-0.358305497790099
1_10599276	1	10599276	-0.868823305923171
1_10599276.1	1	10599276	-0.868823305923171
1_10618382	1	10618382	-1.3583054977901
1_10623109	1	10623109	-1.07939029186283
1_10629648	1	10629648	-0.921564767995144
1_10629678	1	10629678	-0.845502231688552
1_10629812	1	10629812	-0.996373355643682
1_10629994	1	10629994	-0.796178004091405
1_10629994.1	1	10629994	-0.796178004091405
1_10639344	1	10639344	-0.873201746433746
1_10639683	1	10639683	-0.92988483165945
1_10640045	1	10640045	-1.05855678844566
1_10642250	1	10642250	-0.905165152986892
1_10642935	1	10642935	-0.826339974601658
1_10646266	1	10646266	-0.846368455095475
1_10646326	1	10646326	-0.750178809424552
1_10649075	1	10649075	-0.763539187585587
1_10649384	1	10649384	-1.07145247243819
1_10653593	1	10653593	-1.05762631757117
1_10653750	1	10653750	-0.383396478752929
1_10653788	1	10653788	-0.613264020651524
1_10653867	1	10653867	-0.586111415312911
1_10653940	1	10653940	-0.760916899603609
1_10659877	1	10659877	-1.05950686753228
1_10660248	1	10660248	-1.08383619689402
1_10660397	1	10660397	-1.25075871017481
1_10665309	1	10665309	-0.884527388670615
1_10665356	1	10665356	-0.956484879185794
1_10947668	1	10947668	-0.342754494255583
1_10948045	1	10948045	-1.51432734857938
1_10948070	1	10948070	-1.38339647875293
1_10948360	1	10948360	-0.290287074361448
1_10948628	1	10948628	-0.376443718111163
1_10948742	1	10948742	-0.740089991800968
1_10949622	1	10949622	-0.620435676053779
1_10949646	1	10949646	-0.789388838428766
1_10954061	1	10954061	-1.29850758116642
1_10955108	1	10955108	-0.985846406202927
1_11027008	1	11027008	-1.25376119833633
1_11027215	1	11027215	-0.981183019831669
1_11030859	1	11030859	-0.983309320940057
1_11034851	1	11034851	-1.00312439763476
1_11042882	1	11042882	-0.825401025632043
1_11042883	1	11042883	-0.801709110064634
1_11043525	1	11043525	-0.668798697615178
1_11046591	1	11046591	-0.439664698399675
1_11046609	1	11046609	-0.614722024859385
1_11046672	1	11046672	-0.620435676053779
1_11047065	1	11047065	-1.14200706695912
1_11047087	1	11047087	-1.14200706695912
1_11047092	1	11047092	-1.03109473482205
1_11055787	1	11055787	-1.05855678844566
1_11069599	1	11069599	-0.611202396275742
1_11070918	1	11070918	-1.09290407741239
1_11073948	1	11073948	-0.682956760611837
1_11081130	1	11081130	-0.778697759970511
1_11098048	1	11098048	-1.02725266852765
1_11099766	1	11099766	-1.02569215454004
1_11109363	1	11109363	-0.705324573640292
1_11109363.1	1	11109363	-0.705324573640292
1_11121270	1	11121270	-0.771961766670582
1_11124536	1	11124536	-0.650183019447831
1_11130538	1	11130538	-0.835092448610622
1_11139391	1	11139391	-0.819836454763997
1_11144841	1	11144841	-1.00788734366072
1_11145001	1	11145001	-0.750767544401459
1_11192312	1	11192312	-0.675312004573852
1_11193588	1	11193588	-1.06351621251443
1_11194951	1	11194951	-1.16999284064374
1_11199598	1	11199598	-0.816355886029035
1_11210838	1	11210838	-1.0853984006643
1_11212411	1	11212411	-0.984300523343107
1_11240460	1	11240460	-0.816355886029035
1_11501143	1	11501143	-1.18595041454671
1_11502856	1	11502856	-1.07072069710376
1_11516008	1	11516008	-1.10586250322402
1_11528050	1	11528050	-0.952239314110809
1_11529815	1	11529815	-1.38339647875293
1_11529838	1	11529838	-1.32383963407247
1_11531680	1	11531680	-1.09388986155794
1_11535515	1	11535515	-0.794329579699037
1_11535609	1	11535609	-0.664966836024151
1_11536398	1	11536398	-0.680233592677461
1_11536572	1	11536572	-0.984300523343107
1_11661214	1	11661214	-0.95108098804225
1_11668837	1	11668837	-0.627322061639019
1_11668877	1	11668877	-0.562366619798249
1_11668895	1	11668895	-0.751547590400938
1_11673346	1	11673346	-0.784647026301697
1_11688127	1	11688127	-0.779088628312346
1_11711942	1	11711942	-0.997505325133602
1_11715121	1	11715121	-0.928830615287448
1_11746177	1	11746177	-1.10125324997143
1_11748477	1	11748477	-1.05375047070473
1_11761978	1	11761978	-1.11891865604947
1_11762248	1	11762248	-0.824994804302908
1_11766129	1	11766129	-1.01017915516871
1_11766294	1	11766294	-0.535399572197979
1_11766573	1	11766573	-1.12662106339082
1_11768262	1	11768262	-0.351687619025591
1_11771538	1	11771538	-0.968358979474086
1_11772254	1	11772254	-1.27648127483642
1_11775556	1	11775556	-0.602231080676188
1_11776571	1	11776571	-0.674627776417375
1_11776613	1	11776613	-1.03444816993186
1_11778791	1	11778791	-1.24016359493561
1_11779866	1	11779866	-0.901244783615548
1_11779915	1	11779915	-0.722198392204688
1_11784463	1	11784463	-1.41130247532281
1_11785215	1	11785215	-0.956484879185794
1_11787997	1	11787997	-0.408931570860067
1_11788822	1	11788822	-0.998732628517604
1_11788915	1	11788915	-0.690057816986981
1_11789390	1	11789390	-0.368289586362721
1_11790693	1	11790693	-1.06457429473339
1_11790870	1	11790870	-0.985432492833027
1_11790870.1	1	11790870	-0.985432492833027
1_11791734	1	11791734	-0.764825585388953
1_11794419	1	11794419	-1.13129755060029
1_11794839	1	11794839	-0.855148369026095
1_11794839.1	1	11794839	-0.855148369026095
1_11816635	1	11816635	-1.27648127483642
1_11838567	1	11838567	-0.867832103520121
1_11838792	1	11838792	-0.351687619025591
1_11838802	1	11838802	-0.270387516923743
1_11838976	1	11838976	-0.231393385307879
1_11858365	1	11858365	-0.968358979474086
1_11858387	1	11858387	-1.09875561672976
1_11858780	1	11858780	-0.830855455724151
1_11944606	1	11944606	-0.752630288418648
1_11949781	1	11949781	-0.916828678834003
1_11949781.1	1	11949781	-0.916828678834003
1_11949854	1	11949854	-0.899411625756594
1_11949898	1	11949898	-0.914919720512625
1_11949899	1	11949899	-0.913911195451709
1_11949898.1	1	11949898	-0.914919720512625
1_11949899.1	1	11949899	-0.913911195451709
1_11950412	1	11950412	-1.40893157086007
1_11952696	1	11952696	-1.09511612176002
1_11952696.1	1	11952696	-1.09511612176002
1_11952696.2	1	11952696	-1.09511612176002
1_11957902	1	11957902	-0.892807946466909
1_11963598	1	11963598	-0.482932152303844
1_11963598.1	1	11963598	-0.482932152303844
1_11965543	1	11965543	-1.20282423311111
1_11966298	1	11966298	-0.464316474136497
1_11974699	1	11974699	-1.14285671070622
1_11974757	1	11974757	-1.53720181483196
1_11996252	1	11996252	-1.00340592657329
1_11997386	1	11997386	-1.09668307644962
1_12001541	1	12001541	-0.740948483371013
1_12004010	1	12004010	-0.928466252350573
1_12004835	1	12004835	-1.20184910969386
1_12004835.1	1	12004835	-1.20184910969386
1_12009668	1	12009668	-0.771961766670582
1_12014431	1	12014431	-0.875249575082604
1_12014458	1	12014458	-0.532259864667412
1_12014474	1	12014474	-0.7204314660305
1_12022187	1	12022187	-1.01898505254405
1_12022277	1	12022277	-0.997505325133602
1_12022869	1	12022869	-0.513793116008604
1_12029085	1	12029085	-1.30093431856096
1_12029794	1	12029794	-1.16337496187923
1_12029889	1	12029889	-0.461398990754203
1_12031554	1	12031554	-0.750178809424552
1_12031731	1	12031731	-0.482932152303844
1_12104380	1	12104380	-0.575016551294561
1_12104394	1	12104394	-0.758435910099854
1_12138290	1	12138290	-0.610806974856002
1_12188885	1	12188885	-0.482932152303844
1_12192516	1	12192516	-1.37644371811116
1_12192870	1	12192870	-0.883966792183713
1_12194666	1	12194666	-0.991442592587127
1_12194953	1	12194953	-1.1798630846678
1_12195131	1	12195131	-0.946332673144087
1_12208442	1	12208442	-0.968358979474086
1_12244346	1	12244346	-0.670678430833401
1_12244587	1	12244587	-1.25256740841229
1_12257944	1	12257944	-0.806087550575208
1_12276090	1	12276090	-1.0336504397258
1_12277831	1	12277831	-0.756854874280374
1_12283372	1	12283372	-1.14732912051941
1_12283436	1	12283436	-1.02082639936822
1_12318217	1	12318217	-0.899972004493836
1_12322574	1	12322574	-0.983005755438487
1_12341811	1	12341811	-1.09489138540302
1_12353983	1	12353983	-1.5710234819287
1_12378571	1	12378571	-0.869795144990496
1_12617237	1	12617237	-1.11891865604947
1_12666726	1	12666726	-0.806087550575208
1_12716341	1	12716341	-1.09668307644962
1_12719545	1	12719545	-1.1578367783378
1_12719616	1	12719616	-1.12160523976977
1_12720907	1	12720907	-1.09388986155794
1_12725413	1	12725413	-0.73703343336763
1_12725484	1	12725484	-0.813849030418461
1_12725527	1	12725527	-0.897969651582688
1_12725693	1	12725693	-0.509928884681861
1_12725782	1	12725782	-0.757939199803714
1_12755700	1	12755700	-0.854187959554774
1_12755708	1	12755708	-0.968358979474086
1_12759468	1	12759468	-0.982164778999116
1_12760875	1	12760875	-1.24689447884807
1_12775001	1	12775001	-0.88013179646235
1_12775014	1	12775014	-0.849714482975467
1_12775015	1	12775015	-0.849714482975467
1_12775725	1	12775725	-0.495106866249946
1_12775851	1	12775851	-1.04636149147536
1_12777268	1	12777268	-1.02035361711235
1_12777320	1	12777320	-0.844030844471884
1_12777354	1	12777354	-0.697287254574873
1_12777491	1	12777491	-0.682450107387705
1_12825053	1	12825053	-0.99072679250254
1_12827638	1	12827638	-0.718380726465738
1_12828685	1	12828685	-0.839279030309156
1_12828686	1	12828686	-0.838050957128355
1_12847476	1	12847476	-1.09325022730189
1_12860725	1	12860725	-1.18626400981822
1_12861512	1	12861512	-0.801248993638827
1_12881982	1	12881982	-0.809661233455027
1_12883140	1	12883140	-0.699172346658697
1_12883168	1	12883168	-0.481698552364733
1_12883169	1	12883169	-0.480420933147794
1_13115560	1	13115560	-0.516562930185124
1_13115573	1	13115573	-0.392856808001996
1_13319482	1	13319482	-0.839075962529119
1_13322038	1	13322038	-0.983465871864294
1_13370686	1	13370686	-0.605788900089377
1_13370713	1	13370713	-0.755365256139887
1_13370765	1	13370765	-1.25215194547468
1_13370918	1	13370918	-1.01782765573839
1_13371002	1	13371002	-0.871682960062412
1_13389694	1	13389694	-1.16100405741648
1_13389844	1	13389844	-1.20622280957297
1_13390395	1	13390395	-0.968358979474086
1_13390443	1	13390443	-0.39720227827796
1_13390395.1	1	13390395	-0.968358979474086
1_13390443.1	1	13390443	-0.39720227827796
1_13390596	1	13390596	-0.280302985788826
1_13390787	1	13390787	-0.64326360550804
1_13390853	1	13390853	-0.646430884586723
1_13391946	1	13391946	-0.358305497790099
1_13392079	1	13392079	-1.05177498766172
1_13392083	1	13392083	-0.968358979474086
1_13392102	1	13392102	-0.950656977740626
1_13392184	1	13392184	-0.77571390153169
1_13392184.1	1	13392184	-0.77571390153169
1_13392272	1	13392272	-0.425565932996869
1_13416366	1	13416366	-0.508927360836788
1_13416396	1	13416396	-0.677310197470695
1_13416600	1	13416600	-0.687458152846778
1_13418285	1	13418285	-0.7159718178398
1_13418633	1	13418633	-1.08554251884442
1_13421192	1	13421192	-1.22859475195521
1_13421193	1	13421193	-1.21451956674348
1_13475857	1	13475857	-1.00078045716646
1_13475969	1	13475969	-1.19075140081053
1_13513240	1	13513240	-0.642130747153098
1_13610479	1	13610479	-0.356629569190144
1_13778644	1	13778644	-0.640784321445581
1_13778803	1	13778803	-1.17857668686443
1_13778878	1	13778878	-1.14380098588396
1_13780865	1	13780865	-0.535399572197979
1_13782337	1	13782337	-0.804860247191206
1_13782589	1	13782589	-1.11891865604947
1_13782619	1	13782619	-0.791481217390006
1_13893691	1	13893691	-0.77571390153169
1_14180562	1	14180562	-0.779597336018918
1_14304619	1	14304619	-0.761126365308643
1_14924487	1	14924487	-1.28503134890995
1_14929705	1	14929705	-0.41973832581665
1_14960723	1	14960723	-1.51432734857938
1_15034863	1	15034863	-1.27768703758181
1_15044087	1	15044087	-1.03547317533262
1_15056111	1	15056111	-1.74857777159418
1_15056171	1	15056171	-1.22211557171987
1_15094363	1	15094363	-1.23139338530788
1_15101561	1	15101561	-0.858176061723663
1_15112731	1	15112731	-0.91589155957995
1_15112917	1	15112917	-0.891191118951626
1_15114533	1	15114533	-0.995839715896193
1_15114571	1	15114571	-1.05408885349997
1_15164369	1	15164369	-0.544859901447046
1_15168611	1	15168611	-0.799759375498341
1_15168614	1	15168614	-0.682054794317445
1_15168689	1	15168689	-0.480565137759928
1_15215111	1	15215111	-0.678852362279101
1_15215144	1	15215144	-0.57716822214961
1_15215403	1	15215403	-0.798433978031773
1_15219581	1	15219581	-0.981905511312034
1_15247291	1	15247291	-1.63973623201271
1_15251791	1	15251791	-0.833429399387977
1_15251806	1	15251806	-0.821517591144814
1_15287147	1	15287147	-0.739540288978205
1_15289653	1	15289653	-1.94411143322741
1_15296717	1	15296717	-0.968358979474086
1_15314589	1	15314589	-0.870178585535182
1_15327059	1	15327059	-0.718380726465738
1_15341780	1	15341780	-1.00152584340928
1_15341823	1	15341823	-0.80789430728084
1_15341876	1	15341876	-0.518556062034565
1_15358264	1	15358264	-0.981905511312034
1_15375634	1	15375634	-1.31231338069145
1_15382044	1	15382044	-1.06146838386557
1_15383872	1	15383872	-0.853900254889171
1_15383915	1	15383915	-0.910643481617798
1_15388104	1	15388104	-1.05242324426256
1_15388363	1	15388363	-0.769050171250679
1_15397315	1	15397315	-0.801709110064634
1_15397347	1	15397347	-0.811258018389357
1_15444626	1	15444626	-0.323453938296647
1_15445717	1	15445717	-0.866479365454872
1_15445717.1	1	15445717	-0.866479365454872
1_15462802	1	15462802	-0.77571390153169
1_15462809	1	15462809	-0.837962342218411
1_15463420	1	15463420	-0.733893725837063
1_15467516	1	15467516	-1.10922151531394
1_15481703	1	15481703	-0.883966792183713
1_15482377	1	15482377	-0.861443775557574
1_15483381	1	15483381	-0.787786733832265
1_15485937	1	15485937	-0.983625736127396
1_15487341	1	15487341	-1.1382839809164
1_15487348	1	15487348	-1.11773660351231
1_15506048	1	15506048	-0.921564767995144
1_15518120	1	15518120	-1.00398288920481
1_15524108	1	15524108	-0.425831745073326
1_15524177	1	15524177	-0.190751400810534
1_15536563	1	15536563	-0.942823887366948
1_15536735	1	15536735	-0.725087828461722
1_15565920	1	15565920	-0.899096317036972
1_15573657	1	15573657	-0.952591663615769
1_15577823	1	15577823	-0.845210748701221
1_15579006	1	15579006	-1.50313572302703
1_15583249	1	15583249	-0.441111976609217
1_15583355	1	15583355	-1.19075140081053
1_15584711	1	15584711	-1.20282423311111
1_15584923	1	15584923	-0.641548663206977
1_15633482	1	15633482	-0.753346088503235
1_15633808	1	15633808	-0.668798697615178
1_15660052	1	15660052	-0.92988483165945
1_15660680	1	15660680	-0.50179117955516
1_15660978	1	15660978	-0.665431846516779
1_15661107	1	15661107	-0.608463034387703
1_15717906	1	15717906	-1.24846689866682
1_15725435	1	15725435	-1.10300850616887
1_15738641	1	15738641	-1.22667097506548
1_15742576	1	15742576	-0.938611636080034
1_15742902	1	15742902	-1.37929208042019
1_15743149	1	15743149	-1.00900096397143
1_15743153	1	15743153	-0.957866605656443
1_15744417	1	15744417	-1.45664546078357
1_15744527	1	15744527	-1.30939589730915
1_15747031	1	15747031	-1.30939589730915
1_15765157	1	15765157	-0.705324573640292
1_15765205	1	15765205	-0.9032639512522
1_15768557	1	15768557	-1.67462777641738
1_15774908	1	15774908	-0.781945855243204
1_15919487	1	15919487	-0.947600419307288
1_15928262	1	15928262	-0.980533693420188
1_15928710	1	15928710	-0.688976579552808
1_15929149	1	15929149	-0.608816592786945
1_15929304	1	15929304	-0.686588011058706
1_15929512	1	15929512	-0.941391931873816
1_15929805	1	15929805	-0.888924511979681
1_15930329	1	15930329	-0.93881470386007
1_15930761	1	15930761	-0.560481271768108
1_15932261	1	15932261	-0.922555289860961
1_15933164	1	15933164	-1.06596977610051
1_15933318	1	15933318	-0.77571390153169
1_15933473	1	15933473	-0.918776950623525
1_15933897	1	15933897	-0.883966792183713
1_15934018	1	15934018	-1.10586250322402
1_15935861	1	15935861	-0.674627776417375
1_15942149	1	15942149	-0.260539730967396
1_16006004	1	16006004	-0.744318705256156
1_16006170	1	16006170	-0.940878243051979
1_16006184	1	16006184	-0.887438984090518
1_16017865	1	16017865	-0.792787414890631
1_16017907	1	16017907	-0.677310197470695
1_16018169	1	16018169	-0.427790598111383
1_16018188	1	16018188	-0.27175112292402
1_16019460	1	16019460	-0.298507581166416
1_16022642	1	16022642	-1.13274579737497
1_16028086	1	16028086	-0.596390202087128
1_16028797	1	16028797	-0.863389419872543
