	Chromosome	Position	63RT3_TISSUE_vs_63RT3_PBMC.tumour
1_8335614	1	8335614	-0.0841816129518088
1_8339614	1	8339614	-0.189867683638796
1_8343775	1	8343775	-0.245068557953832
1_8343908	1	8343908	-0.320753328624223
1_8355558	1	8355558	0.122894780201094
1_8358650	1	8358650	0.0511404158649987
1_8358860	1	8358860	0.339893942767324
1_8359794	1	8359794	-0.261194130784248
1_8360375	1	8360375	-0.17897936749606
1_8360443	1	8360443	-0.678211994191332
1_8360492	1	8360492	-0.2664422087464
1_8360503	1	8360503	-0.630190479328389
1_8360612	1	8360612	-0.682942146103729
1_8361083	1	8361083	-0.0019311446046827
1_8361126	1	8361126	0.11320138399725
1_8624343	1	8624343	0.217806427226561
1_8656247	1	8656247	0.142948727391302
1_8861360	1	8861360	0.339652021908052
1_8949303	1	8949303	0.0896145636796342
1_8949347	1	8949347	0.293773629639071
1_8949355	1	8949355	0.132310206944955
1_8949393	1	8949393	0.170391214133789
1_8951527	1	8951527	0.196529767596146
1_8974362	1	8974362	0.233631394388244
1_9007318	1	9007318	0.155021559691877
1_9007358	1	9007358	0.201292713622107
1_9014735	1	9014735	0.206310788388732
1_9014802	1	9014802	-0.303191394893604
1_9014814	1	9014814	-0.358303066940622
1_9014831	1	9014831	-0.348904368938372
1_9038482	1	9038482	-0.0228601655787782
1_9039892	1	9039892	-0.00210160541198082
1_9041924	1	9041924	-0.1401396256327
1_9057537	1	9057537	0.178724956716832
1_9058188	1	9058188	-0.0784524915420956
1_9104515	1	9104515	0.282852343261725
1_9104577	1	9104577	0.554234091809039
1_9105626	1	9105626	-0.111865171637523
1_9242965	1	9242965	0.335593805333698
1_9245189	1	9245189	0.201292713622107
1_9245334	1	9245334	-0.117578822831917
1_9246991	1	9246991	0.130479375429086
1_9247016	1	9247016	0.245612438496033
1_9247017	1	9247017	0.245612438496033
1_9262084	1	9262084	0.206310788388732
1_9262324	1	9262324	0.123290201620834
1_9264218	1	9264218	-0.0945871802056876
1_9264227	1	9264227	-0.239453226522375
1_9264263	1	9264263	-0.279530665897711
1_9264611	1	9264611	-0.0575929727234861
1_9580233	1	9580233	-0.0109963437879332
1_9582366	1	9582366	0.0501915864714497
1_9612988	1	9612988	-0.231446787390196
1_9614894	1	9614894	0.244445917275503
1_9615303	1	9615303	-0.0717257807843089
1_9615318	1	9615318	0.0136657104463358
1_9622200	1	9622200	-0.289403357189711
1_9717027	1	9717027	0.0717686650099041
1_9720166	1	9720166	0.0136657104463358
1_9720540	1	9720540	-0.269268252825163
1_9721147	1	9721147	-0.0952686611068282
1_9721147.1	1	9721147	-0.0952686611068282
1_9721246	1	9721246	-0.269268252825163
1_9721447	1	9721447	0.167699339118757
1_9722328	1	9722328	0.196143762231733
1_9724365	1	9724365	-0.144399135785916
1_9744467	1	9744467	-0.107640585775798
1_9744633	1	9744633	-0.378651712332425
1_9751483	1	9751483	-0.34247809977894
1_9751516	1	9751516	-0.0845146834925676
1_9773303	1	9773303	-0.0542383540554678
1_9872043	1	9872043	-0.00544311250136883
1_9922297	1	9922297	0.529789334839494
1_9934787	1	9934787	0.181937193036134
1_9972110	1	9972110	0.248882172140367
1_10101207	1	10101207	-0.370998139788989
1_10101207.1	1	10101207	-0.370998139788989
1_10119557	1	10119557	0.149987181659116
1_10130715	1	10130715	-0.36966292910517
1_10303186	1	10303186	-0.121263869639773
1_10303453	1	10303453	-0.00979326237765303
1_10303606	1	10303606	0.170635056784735
1_10304277	1	10304277	0.0136657104463358
1_10334565	1	10334565	-0.149833021836544
1_10343234	1	10343234	-0.0697502977413017
1_10361031	1	10361031	-0.230753017220111
1_10368512	1	10368512	-0.136751132106763
1_10368512.1	1	10368512	-0.136751132106763
1_10371241	1	10371241	0.478069287046159
1_10380226	1	10380226	0.0136657104463358
1_10380226.1	1	10380226	0.0136657104463358
1_10380226.2	1	10380226	0.0136657104463358
1_10413139	1	10413139	-0.0889040231942118
1_10419728	1	10419728	-0.107640585775798
1_10461572	1	10461572	0.0927372814375346
1_10461640	1	10461640	-0.00709284972046148
1_10469269	1	10469269	-0.0294030114455502
1_10536284	1	10536284	-0.222774485375745
1_10599276	1	10599276	-0.109716705058946
1_10599276.1	1	10599276	-0.109716705058946
1_10618382	1	10618382	0.361589013866643
1_10623109	1	10623109	0.0576090580339327
1_10629648	1	10629648	-0.222774485375745
1_10629678	1	10629678	-0.188827153452407
1_10629812	1	10629812	0.0977299752348103
1_10629994	1	10629994	0.212211389828416
1_10629994.1	1	10629994	0.212211389828416
1_10639344	1	10639344	-0.285894571412572
1_10639683	1	10639683	0.185846685829016
1_10640045	1	10640045	-0.500907462383423
1_10642250	1	10642250	0.405983133225096
1_10642935	1	10642935	0.318520291974757
1_10646266	1	10646266	0.26389233997951
1_10646326	1	10646326	0.221107790316812
1_10649075	1	10649075	0.656113705828252
1_10649384	1	10649384	0.361589013866643
1_10653593	1	10653593	-0.1315322050936
1_10653750	1	10653750	0.0580598298047892
1_10653788	1	10653788	0.0344242706131335
1_10653867	1	10653867	0.363250148236564
1_10653940	1	10653940	-0.00471281886851873
1_10659877	1	10659877	-0.00637204279020932
1_10660248	1	10660248	-0.0643368015549374
1_10660397	1	10660397	-0.214140207076477
1_10665309	1	10665309	0.236058131782784
1_10665356	1	10665356	0.27955977041937
1_10947668	1	10947668	-1.01736118517429
1_10948045	1	10948045	0.105296185911904
1_10948070	1	10948070	0.0829283728834497
1_10948360	1	10948360	0.0573870878756535
1_10948628	1	10948628	-0.0699922186005738
1_10948742	1	10948742	-0.317540198029037
1_10949622	1	10949622	0.0292625654973545
1_10949646	1	10949646	-0.141056884352306
1_10954061	1	10954061	-0.0643368015549374
1_10955108	1	10955108	0.18514617839069
1_11027008	1	11027008	0.27912685367467
1_11027215	1	11027215	0.229394401501773
1_11030859	1	11030859	-0.196901275493323
1_11034851	1	11034851	0.0961278706383089
1_11042882	1	11042882	-0.17897936749606
1_11042883	1	11042883	-0.0794436939451457
1_11043525	1	11043525	-0.116730926809339
1_11046591	1	11046591	0.11675920341044
1_11046609	1	11046609	-0.152344240992593
1_11046672	1	11046672	-0.558585738525266
1_11047065	1	11047065	-0.0336400043320208
1_11047087	1	11047087	-0.140662435944958
1_11047092	1	11047092	-0.0982271696245614
1_11055787	1	11055787	-0.240090881799447
1_11069599	1	11069599	0.198880582913243
1_11070918	1	11070918	0.0909714366137845
1_11073948	1	11073948	0.192002951704848
1_11081130	1	11081130	0.0136657104463358
1_11098048	1	11098048	0.190543472530415
1_11099766	1	11099766	-0.00596309630259661
1_11109363	1	11109363	0.12469702283508
1_11109363.1	1	11109363	0.12469702283508
1_11121270	1	11121270	-0.141612515031575
1_11124536	1	11124536	-0.229891320888154
1_11130538	1	11130538	0.44538195087181
1_11139391	1	11139391	-0.0191242246713337
1_11144841	1	11144841	0.145577385951917
1_11145001	1	11145001	-0.000689582530734165
1_11192312	1	11192312	-0.0973656019424081
1_11193588	1	11193588	0.239941566270012
1_11194951	1	11194951	0.203490269326353
1_11199598	1	11199598	0.0813044273216991
1_11210838	1	11210838	-0.200459094906512
1_11212411	1	11212411	-0.159665892439226
1_11240460	1	11240460	0.0876662918901125
1_11501143	1	11501143	0.324594806384441
1_11502856	1	11502856	-0.464381586358308
1_11516008	1	11516008	0.777225514624255
1_11528050	1	11528050	-0.274315052517689
1_11529815	1	11529815	0.174130382639582
1_11529838	1	11529838	0.477612810206126
1_11531680	1	11531680	-0.00382171628250531
1_11535515	1	11535515	-0.141985160013859
1_11535609	1	11535609	-0.0669527497619487
1_11536398	1	11536398	0.124089700139987
1_11536572	1	11536572	-0.0542383540554678
1_11661214	1	11661214	-0.345127678192889
1_11668837	1	11668837	0.102202385047993
1_11668877	1	11668877	0.163691154450943
1_11668895	1	11668895	0.300947662526807
1_11673346	1	11673346	-0.327371207388731
1_11688127	1	11688127	-0.197838394747376
1_11711942	1	11711942	0.065504641965954
1_11715121	1	11715121	0.0136657104463358
1_11746177	1	11746177	0.0136657104463358
1_11748477	1	11748477	-0.0825496048129674
1_11761978	1	11761978	0.0136657104463358
1_11762248	1	11762248	0.489003719992994
1_11766129	1	11766129	-0.0899569206278214
1_11766294	1	11766294	0.0695189451798533
1_11766573	1	11766573	-0.157520939559888
1_11768262	1	11768262	-0.19278516702109
1_11771538	1	11771538	-0.351098582351284
1_11772254	1	11772254	-0.0519226311812408
1_11775556	1	11775556	0.0671049694077964
1_11776571	1	11776571	-0.199737927662857
1_11776613	1	11776613	-0.0712231871401773
1_11778791	1	11778791	-0.0916872896998928
1_11779866	1	11779866	-0.304074587477593
1_11779915	1	11779915	-0.289403357189711
1_11784463	1	11784463	-0.057887550578698
1_11785215	1	11785215	0.0416800866159322
1_11787997	1	11787997	-0.360149126105995
1_11788822	1	11788822	-0.512880104049498
1_11788915	1	11788915	-0.0910316682203574
1_11789390	1	11789390	-0.360309132210622
1_11790693	1	11790693	0.0136657104463358
1_11790870	1	11790870	0.0136657104463358
1_11790870.1	1	11790870	0.0136657104463358
1_11791734	1	11791734	-0.0616224168579013
1_11794419	1	11794419	-0.263443880599181
1_11794839	1	11794839	-0.0397735485151246
1_11794839.1	1	11794839	-0.0397735485151246
1_11816635	1	11816635	-0.00471281886851873
1_11838567	1	11838567	0.194237956088157
1_11838792	1	11838792	0.170170196126326
1_11838802	1	11838802	-0.000689582530734165
1_11838976	1	11838976	0.178052528347218
1_11858365	1	11858365	-0.181350271958807
1_11858387	1	11858387	0.310647448203467
1_11858780	1	11858780	-0.108669832477716
1_11944606	1	11944606	0.0136657104463358
1_11949781	1	11949781	-0.154457048361991
1_11949781.1	1	11949781	-0.154457048361991
1_11949854	1	11949854	-0.19365926280117
1_11949898	1	11949898	0.0925211311575753
1_11949899	1	11949899	0.0457269196786345
1_11949898.1	1	11949898	0.0925211311575753
1_11949899.1	1	11949899	0.0457269196786345
1_11950412	1	11950412	-0.0307284089121176
1_11952696	1	11952696	0.13184713679465
1_11952696.1	1	11952696	0.13184713679465
1_11952696.2	1	11952696	0.13184713679465
1_11957902	1	11957902	0.0136657104463358
1_11963598	1	11963598	0.148595290532444
1_11963598.1	1	11963598	0.148595290532444
1_11965543	1	11965543	-0.153791035405227
1_11966298	1	11966298	0.0356920167763348
1_11974699	1	11974699	0.0973236394932453
1_11974757	1	11974757	0.0717686650099041
1_11996252	1	11996252	-0.173961292729436
1_11997386	1	11997386	-0.249368695387458
1_12001541	1	12001541	0.0681134944687125
1_12004010	1	12004010	0.322993768554065
1_12004835	1	12004835	-0.0932494934701761
1_12004835.1	1	12004835	-0.0932494934701761
1_12009668	1	12009668	0.341470371670368
1_12014431	1	12014431	-0.423739601860962
1_12014458	1	12014458	-0.0814915225940042
1_12014474	1	12014474	-0.130724198888839
1_12022187	1	12022187	0.238732266081109
1_12022277	1	12022277	-0.483833949024481
1_12022869	1	12022869	-0.301207626907076
1_12029085	1	12029085	-0.327371207388731
1_12029794	1	12029794	0.124089700139987
1_12029889	1	12029889	0.0472182701573623
1_12031554	1	12031554	0.424298030605178
1_12031731	1	12031731	0.245612438496033
1_12104380	1	12104380	0.346241049533207
1_12104394	1	12104394	0.174130382639582
1_12138290	1	12138290	0.088953837750573
1_12188885	1	12188885	0.120580914362848
1_12192516	1	12192516	0.479329282795148
1_12192870	1	12192870	-0.162491244707491
1_12194666	1	12194666	-0.122395839129693
1_12194953	1	12194953	-0.0154806352131806
1_12195131	1	12195131	0.0363857869464191
1_12208442	1	12208442	-0.141612515031575
1_12244346	1	12244346	0.288525551676919
1_12244587	1	12244587	-0.0429178179200316
1_12257944	1	12257944	-0.113446207457004
1_12276090	1	12276090	0.0745479525933583
1_12277831	1	12277831	-0.438846494251171
1_12283372	1	12283372	-0.00887685820475252
1_12283436	1	12283436	0.0931001779407406
1_12318217	1	12318217	-0.0988090188120767
1_12322574	1	12322574	0.091668222447609
1_12341811	1	12341811	-0.210765856163711
1_12353983	1	12353983	0.133959944164048
1_12378571	1	12378571	0.294847462990389
1_12617237	1	12617237	-0.0814915225940042
1_12666726	1	12666726	-0.106628523271376
1_12716341	1	12716341	0.0136657104463358
1_12719545	1	12719545	0.329693203894014
1_12719616	1	12719616	0.214198697819044
1_12720907	1	12720907	-0.149833021836544
1_12725413	1	12725413	0.152642123595146
1_12725484	1	12725484	-0.073045922746995
1_12725527	1	12725527	0.0136657104463358
1_12725693	1	12725693	0.0136657104463358
1_12725782	1	12725782	-0.0303894696315996
1_12755700	1	12755700	0.0301538332349049
1_12755708	1	12755708	-0.00227583342268562
1_12759468	1	12759468	0.0274715099713661
1_12760875	1	12760875	-0.393509671059538
1_12775001	1	12775001	-0.0885146843601423
1_12775014	1	12775014	-0.0516257498053832
1_12775015	1	12775015	-0.0255048868343419
1_12775725	1	12775725	-0.0187557672460417
1_12775851	1	12775851	-0.147489081368245
1_12777268	1	12777268	-0.145990955542149
1_12777320	1	12777320	-0.0374731385454651
1_12777354	1	12777354	0.117616674485244
1_12777491	1	12777491	0.0424247034277598
1_12825053	1	12825053	0.160770004478547
1_12827638	1	12827638	0.114949046283517
1_12828685	1	12828685	-0.228610135220661
1_12828686	1	12828686	-0.23426180299725
1_12847476	1	12847476	-0.0393805239152986
1_12860725	1	12860725	-0.0932494934701761
1_12861512	1	12861512	0.379793609244233
1_12881982	1	12881982	-0.0196928865000952
1_12883140	1	12883140	0.05976212503579
1_12883168	1	12883168	0.0314769865627966
1_12883169	1	12883169	0.0406327580466052
1_13115560	1	13115560	0.159516576909791
1_13115573	1	13115573	0.174657587118641
1_13319482	1	13319482	-0.273215437341826
1_13322038	1	13322038	-0.0737971308040036
1_13370686	1	13370686	0.192989409890898
1_13370713	1	13370713	0.0867291726360593
1_13370765	1	13370765	-0.0967582792473148
1_13370918	1	13370918	-0.149063789591773
1_13371002	1	13371002	0.0344242706131335
1_13389694	1	13389694	-0.211207700393867
1_13389844	1	13389844	0.0840550383377338
1_13390395	1	13390395	0.0876662918901125
1_13390443	1	13390443	0.0350393612389029
1_13390395.1	1	13390395	0.0876662918901125
1_13390443.1	1	13390443	0.0350393612389029
1_13390596	1	13390596	-0.196901275493323
1_13390787	1	13390787	-0.304695769420834
1_13390853	1	13390853	-0.172200834864998
1_13391946	1	13391946	0.0725593994999046
1_13392079	1	13392079	-0.391590768039923
1_13392083	1	13392083	-0.516849006252444
1_13392102	1	13392102	-0.166906535195485
1_13392184	1	13392184	0.0594694000594604
1_13392184.1	1	13392184	0.0594694000594604
1_13392272	1	13392272	-0.0748709641553216
1_13416366	1	13416366	0.0797549009041082
1_13416396	1	13416396	-0.0652856309484862
1_13416600	1	13416600	-0.334257592973971
1_13418285	1	13418285	0.00388468965375025
1_13418633	1	13418633	0.00368162187371375
1_13421192	1	13421192	-0.0233284970358658
1_13421193	1	13421193	0.0322813886136828
1_13475857	1	13475857	-0.0622831427869628
1_13475969	1	13475969	-0.26095666966267
1_13513240	1	13513240	0.192989409890898
1_13610479	1	13610479	0.0136657104463358
1_13778644	1	13778644	-0.313499032807174
1_13778803	1	13778803	-0.0932494934701761
1_13778878	1	13778878	-0.0779647650192325
1_13780865	1	13780865	0.282154546372238
1_13782337	1	13782337	-0.0414758437461252
1_13782589	1	13782589	-0.154605772143463
1_13782619	1	13782619	-0.232494876823062
1_13893691	1	13893691	-0.202652196480428
1_14180562	1	14180562	0.27082354994346
1_14304619	1	14304619	0.0360335234747903
1_14924487	1	14924487	-0.280517393958122
1_14929705	1	14929705	-0.211626601395907
1_14960723	1	14960723	-0.022403544261186
1_15034863	1	15034863	-0.208726710890112
1_15044087	1	15044087	0.338627865423331
1_15056111	1	15056111	-0.143059793241117
1_15056171	1	15056171	-0.00544311250136883
1_15094363	1	15094363	-0.336276760610623
1_15101561	1	15101561	-0.0712231871401773
1_15112731	1	15112731	-0.225800224249054
1_15112917	1	15112917	-0.243492129050789
1_15114533	1	15114533	-0.109191037339198
1_15114571	1	15114571	-0.227342389057459
1_15164369	1	15164369	-0.0567236174450622
1_15168611	1	15168611	-0.0135557582886884
1_15168614	1	15168614	0.04141070092924
1_15168689	1	15168689	0.0292625654973545
1_15215111	1	15215111	-0.410832118081574
1_15215144	1	15215144	-0.55111890833719
1_15215403	1	15215403	0.12469702283508
1_15219581	1	15219581	-0.0784524915420956
1_15247291	1	15247291	-0.135197675468147
1_15251791	1	15251791	0.108302584584411
1_15251806	1	15251806	0.121379527746589
1_15287147	1	15287147	-0.0120973856187459
1_15289653	1	15289653	0.365967454377217
1_15296717	1	15296717	-0.0219581992843856
1_15314589	1	15314589	0.171927794363068
1_15327059	1	15327059	-0.065405860544863
1_15341780	1	15341780	0.0480172152371129
1_15341823	1	15341823	0.0286160519123073
1_15341876	1	15341876	0.0858154962021712
1_15358264	1	15358264	0.461124687417557
1_15375634	1	15375634	0.12712376022962
1_15382044	1	15382044	-0.36966292910517
1_15383872	1	15383872	-0.220799543190687
1_15383915	1	15383915	-0.0407820735760407
1_15388104	1	15388104	-0.0910316682203574
1_15388363	1	15388363	0.0594694000594604
1_15397315	1	15397315	0.11096291180125
1_15397347	1	15397347	0.0284627123744164
1_15444626	1	15444626	0.317057853896271
1_15445717	1	15445717	-0.2664422087464
1_15445717.1	1	15445717	-0.2664422087464
1_15462802	1	15462802	-0.0487983765003178
1_15462809	1	15462809	-0.1214938728353
1_15463420	1	15463420	-0.0109963437879332
1_15467516	1	15467516	-0.046040535677932
1_15481703	1	15481703	0.171206987432816
1_15482377	1	15482377	0.0136657104463358
1_15483381	1	15483381	-0.106628523271376
1_15485937	1	15485937	-0.203565005774333
1_15487341	1	15487341	0.0136657104463358
1_15487348	1	15487348	0.0259440402247724
1_15506048	1	15506048	0.0676045175571396
1_15518120	1	15518120	0.0136657104463358
1_15524108	1	15524108	0.0800082052750318
1_15524177	1	15524177	0.198090281583763
1_15536563	1	15536563	0.0434130538403878
1_15536735	1	15536735	0.251165024172992
1_15565920	1	15565920	-0.0397735485151246
1_15573657	1	15573657	-0.158286972342959
1_15577823	1	15577823	-0.396966609712507
1_15579006	1	15579006	-0.2664422087464
1_15583249	1	15583249	0.0136657104463358
1_15583355	1	15583355	0.449764825253009
1_15584711	1	15584711	0.221470595559738
1_15584923	1	15584923	0.248130964083359
1_15633482	1	15633482	0.165668803891386
1_15633808	1	15633808	-0.218281017603361
1_15660052	1	15660052	0.255740497644484
1_15660680	1	15660680	-0.0440497874099515
1_15660978	1	15660978	-0.285096399861984
1_15661107	1	15661107	-0.153629034951305
1_15717906	1	15717906	-0.40644277837993
1_15725435	1	15725435	-0.346924004810132
1_15738641	1	15738641	0.10764185865535
1_15742576	1	15742576	-0.0413007487715928
1_15742902	1	15742902	0.0136657104463358
1_15743149	1	15743149	-0.0894277825177678
1_15743153	1	15743153	-0.0924626404150075
1_15744417	1	15744417	0.127621899743422
1_15744527	1	15744527	-0.25381460041865
1_15747031	1	15747031	0.114594619297117
1_15765157	1	15765157	0.0307392238052773
1_15765205	1	15765205	0.106775114837817
1_15768557	1	15768557	-0.016391523409844
1_15774908	1	15774908	0.436356782268615
1_15919487	1	15919487	0.151169234196271
1_15928262	1	15928262	-0.152984158963116
1_15928710	1	15928710	-0.0547212645339142
1_15929149	1	15929149	-0.0942496287205519
1_15929304	1	15929304	0.0292625654973545
1_15929512	1	15929512	0.120580914362848
1_15929805	1	15929805	0.169784912363618
1_15930329	1	15930329	0.144910243724589
1_15930761	1	15930761	-0.116918399363809
1_15932261	1	15932261	-0.428338836432777
1_15933164	1	15933164	0.156623664288379
1_15933318	1	15933318	0.314174821698793
