	Chromosome	Position	81B_CM-_vs_81B_PBMC.tumour
1_13782619	1	13782619	0
1_13893691	1	13893691	0
1_14180562	1	14180562	0
1_14304619	1	14304619	0
1_14924487	1	14924487	0
1_14929705	1	14929705	0
1_14960723	1	14960723	0
1_15034863	1	15034863	0
1_15044087	1	15044087	0
1_15056111	1	15056111	0
1_15056171	1	15056171	0
1_15094363	1	15094363	0
1_15101561	1	15101561	0
1_15112731	1	15112731	0
1_15112917	1	15112917	0
1_15114533	1	15114533	0
1_15114571	1	15114571	0
1_15164369	1	15164369	0
1_15168611	1	15168611	0
1_15168614	1	15168614	0
1_15168689	1	15168689	0
1_15215111	1	15215111	0
1_15215144	1	15215144	0
1_15215403	1	15215403	0
1_15219581	1	15219581	0
1_15247291	1	15247291	0
1_15251791	1	15251791	0
1_15251806	1	15251806	0
1_15287147	1	15287147	0
1_15289653	1	15289653	0
1_15296717	1	15296717	0
1_15314589	1	15314589	0
1_15327059	1	15327059	0
1_15341780	1	15341780	0
1_15341823	1	15341823	0
1_15341876	1	15341876	0
1_15358264	1	15358264	0
1_15375634	1	15375634	0
1_15382044	1	15382044	0
1_15383872	1	15383872	0
1_15383915	1	15383915	0
1_15388104	1	15388104	0
1_15388363	1	15388363	0
1_15397315	1	15397315	0
1_15397347	1	15397347	0
1_15444626	1	15444626	0
1_15445717	1	15445717	0
1_15462802	1	15462802	0
1_15462809	1	15462809	0
1_15463420	1	15463420	0
1_15467516	1	15467516	0
1_15481703	1	15481703	0
1_15482377	1	15482377	0
1_15483381	1	15483381	0
1_15485937	1	15485937	0
1_15487341	1	15487341	0
1_15487348	1	15487348	0
1_15506048	1	15506048	0
1_15518120	1	15518120	0
1_15524108	1	15524108	0
1_15524177	1	15524177	0
1_15536563	1	15536563	0
1_15536735	1	15536735	0
1_15565920	1	15565920	0
1_15573657	1	15573657	0
1_15577823	1	15577823	0
1_15579006	1	15579006	0
1_15583249	1	15583249	0
1_15583355	1	15583355	0
1_15584711	1	15584711	0
1_15584923	1	15584923	0
1_15633482	1	15633482	0
1_15633808	1	15633808	0
1_15660052	1	15660052	0
1_15660680	1	15660680	0
1_15660978	1	15660978	0
1_15661107	1	15661107	0
1_15717906	1	15717906	0
1_15725435	1	15725435	0
1_15738641	1	15738641	0
1_15742576	1	15742576	0
1_15742902	1	15742902	0
1_15743149	1	15743149	0
1_15743153	1	15743153	0
1_15744417	1	15744417	0
1_15744527	1	15744527	0
1_15747031	1	15747031	0
1_15765157	1	15765157	0
1_15765205	1	15765205	0
1_15768557	1	15768557	0
1_15774908	1	15774908	0
1_15919487	1	15919487	0
1_15928262	1	15928262	0
1_15928710	1	15928710	0
1_15929149	1	15929149	0
1_15929304	1	15929304	0
1_15929512	1	15929512	0
1_15929805	1	15929805	0
1_15930329	1	15930329	0
1_15930761	1	15930761	0
1_15932261	1	15932261	0
1_15933164	1	15933164	0
1_15933318	1	15933318	0
1_15933473	1	15933473	0
1_15933897	1	15933897	0
1_15934018	1	15934018	0
1_15935861	1	15935861	0
1_15942149	1	15942149	0
1_16006004	1	16006004	0
1_16006170	1	16006170	0
1_16006184	1	16006184	0
1_16017865	1	16017865	0
1_16017907	1	16017907	0
1_16018169	1	16018169	0
1_16018188	1	16018188	0
1_16019460	1	16019460	0
1_16022642	1	16022642	0
1_16028086	1	16028086	0
1_16028797	1	16028797	0
1_16029233	1	16029233	0
1_16030006	1	16030006	0
1_16030027	1	16030027	0
1_16031776	1	16031776	0
1_16033179	1	16033179	0
1_16033220	1	16033220	0
1_16033642	1	16033642	0
1_16044504	1	16044504	0
1_16048569	1	16048569	0
1_16049164	1	16049164	0
1_16053647	1	16053647	0
1_16053701	1	16053701	0
1_16056471	1	16056471	0
1_16058689	1	16058689	0
1_16125227	1	16125227	0
1_16131822	1	16131822	0
1_16132150	1	16132150	0
1_16135106	1	16135106	0
1_16135769	1	16135769	0
1_16137995	1	16137995	0
1_16138178	1	16138178	0
1_16148694	1	16148694	0
1_16148708	1	16148708	0
1_16199162	1	16199162	0
1_16199172	1	16199172	0
1_16207579	1	16207579	0
1_16225649	1	16225649	0
1_16232638	1	16232638	0
1_16250841	1	16250841	0
1_16250852	1	16250852	0
1_16251413	1	16251413	0
1_16251453	1	16251453	0
1_16251522	1	16251522	0
1_16305807	1	16305807	0
1_16315377	1	16315377	0
1_16315404	1	16315404	0
1_16393405	1	16393405	0
1_16398775	1	16398775	0
1_16399323	1	16399323	0
1_16403813	1	16403813	0
1_16405015	1	16405015	0
1_16405077	1	16405077	0
1_16409602	1	16409602	0
1_16409773	1	16409773	0
1_16409832	1	16409832	0
1_16409912	1	16409912	0
1_16410031	1	16410031	0
1_16427915	1	16427915	0
1_16440791	1	16440791	0
1_16449147	1	16449147	0
1_16450153	1	16450153	0
1_16922705	1	16922705	0
1_16922724	1	16922724	0
1_16924361	1	16924361	0
1_16930181	1	16930181	0
1_16930289	1	16930289	0
1_16930316	1	16930316	0
1_16930576	1	16930576	0
1_16938932	1	16938932	0
1_16944158	1	16944158	0
1_16948843	1	16948843	0
1_16954783	1	16954783	0
1_16961117	1	16961117	0
1_16966429	1	16966429	0
1_16969269	1	16969269	0
1_16969911	1	16969911	0
1_16970323	1	16970323	0
1_16975285	1	16975285	0
1_16986091	1	16986091	0
1_16986097	1	16986097	0
1_16986101	1	16986101	0
1_16986235	1	16986235	0
1_16988207	1	16988207	0
1_16988447	1	16988447	0
1_16992516	1	16992516	0
1_16993761	1	16993761	0
1_16995902	1	16995902	0
1_17000045	1	17000045	0
1_17000272	1	17000272	0
1_17005517	1	17005517	0
1_17068786	1	17068786	0
1_17069161	1	17069161	0
1_17069170	1	17069170	0
1_17070208	1	17070208	0
1_17071424	1	17071424	0
1_17075760	1	17075760	0
1_17079314	1	17079314	0
1_17079454	1	17079454	0
1_17092529	1	17092529	0
1_17102994	1	17102994	0
1_17205268	1	17205268	0
1_17222370	1	17222370	0
1_17223626	1	17223626	0
1_17224403	1	17224403	0
1_17230574	1	17230574	0
1_17230638	1	17230638	0
1_17238973	1	17238973	0
1_17239036	1	17239036	0
1_17239037	1	17239037	0
1_17240654	1	17240654	0
1_17249150	1	17249150	0
1_17259639	1	17259639	0
1_17262194	1	17262194	0
1_17266737	1	17266737	0
1_17266814	1	17266814	0
1_17266821	1	17266821	0
1_17270243	1	17270243	0
1_17270330	1	17270330	0
1_17271160	1	17271160	0
1_17273372	1	17273372	0
1_17273402	1	17273402	0
1_17274670	1	17274670	0
1_17280779	1	17280779	0
1_17331039	1	17331039	0
1_17331121	1	17331121	0
1_17334004	1	17334004	0
1_17336167	1	17336167	0
1_17338127	1	17338127	0
1_17342068	1	17342068	0
1_17342345	1	17342345	0
1_17354601	1	17354601	0
1_17388427	1	17388427	0
1_17388448	1	17388448	0
1_17388476	1	17388476	0
1_17394046	1	17394046	0
1_17394416	1	17394416	0
1_17401364	1	17401364	0
1_17416549	1	17416549	0
1_17438267	1	17438267	0
1_17438292	1	17438292	0
1_17438299	1	17438299	0
1_17438491	1	17438491	0
1_17602164	1	17602164	0
1_17603527	1	17603527	0
1_17603583	1	17603583	0
1_17607859	1	17607859	0
1_17616194	1	17616194	0
1_17625982	1	17625982	0
1_17626036	1	17626036	0
1_17627404	1	17627404	0
1_17632368	1	17632368	0
1_17697182	1	17697182	0
1_17697204	1	17697204	0
1_17823071	1	17823071	0
1_18334955	1	18334955	0
1_18365410	1	18365410	0
1_18365645	1	18365645	0
1_18376982	1	18376982	0
1_18376985	1	18376985	0
1_18481360	1	18481360	0
1_18481403	1	18481403	0
1_18481562	1	18481562	0
1_18481576	1	18481576	0
1_18481971	1	18481971	0
1_18481991	1	18481991	0
1_18482032	1	18482032	0
1_18482243	1	18482243	0
1_18482418	1	18482418	0
1_18482553	1	18482553	0
1_18483159	1	18483159	0
1_18691938	1	18691938	0
1_18700745	1	18700745	0
1_18735661	1	18735661	0
1_18735871	1	18735871	0
1_18839606	1	18839606	0
1_18839749	1	18839749	0
1_18839800	1	18839800	0
1_18839988	1	18839988	0
1_18840172	1	18840172	0
1_18840329	1	18840329	0
1_18849479	1	18849479	0
1_18854520	1	18854520	0
1_18854836	1	18854836	0
1_18857583	1	18857583	0
1_18872836	1	18872836	0
1_18872954	1	18872954	0
1_18876435	1	18876435	0
1_18877198	1	18877198	0
1_18877231	1	18877231	0
1_18877467	1	18877467	0
1_18877503	1	18877503	0
1_18889383	1	18889383	0
1_18910350	1	18910350	0
1_19076837	1	19076837	0
1_19076858	1	19076858	0
1_19081641	1	19081641	0
1_19084635	1	19084635	0
1_19088810	1	19088810	0
1_19088945	1	19088945	0
1_19095566	1	19095566	0
1_19106955	1	19106955	0
1_19117382	1	19117382	0
1_19121199	1	19121199	0
1_19121349	1	19121349	0
1_19121388	1	19121388	0
1_19126617	1	19126617	0
1_19146980	1	19146980	0
1_19151857	1	19151857	0
1_19153305	1	19153305	0
1_19162453	1	19162453	0
1_19164922	1	19164922	0
1_19168111	1	19168111	0
1_19173460	1	19173460	0
1_19176623	1	19176623	0
1_19187501	1	19187501	0
1_19192361	1	19192361	0
1_19210252	1	19210252	0
1_19210285	1	19210285	0
1_19219399	1	19219399	0
1_19223543	1	19223543	0
1_19238850	1	19238850	0
1_19239888	1	19239888	0
1_19257142	1	19257142	0
1_19257510	1	19257510	0
1_19258503	1	19258503	0
1_19258713	1	19258713	0
1_19270834	1	19270834	0
1_19270876	1	19270876	0
1_19273876	1	19273876	0
1_19273883	1	19273883	0
1_19273901	1	19273901	0
1_19274412	1	19274412	0
1_19274490	1	19274490	0
1_19282768	1	19282768	0
1_19288557	1	19288557	0
1_19308538	1	19308538	0
1_19312063	1	19312063	0
1_19326596	1	19326596	0
1_19417086	1	19417086	0
1_19625570	1	19625570	0
1_19645992	1	19645992	0
1_19646011	1	19646011	0
1_19666215	1	19666215	0
1_19679329	1	19679329	0
1_19679341	1	19679341	0
1_19683297	1	19683297	0
1_19694501	1	19694501	0
1_19737443	1	19737443	0
1_19739887	1	19739887	0
1_19739946	1	19739946	0
1_19747226	1	19747226	0
1_19755716	1	19755716	0
1_19793432	1	19793432	0
1_19906558	1	19906558	0
1_19906593	1	19906593	0
1_19922634	1	19922634	0
1_19975708	1	19975708	0
1_19978510	1	19978510	0
1_20086186	1	20086186	0
1_20115561	1	20115561	0
1_20139519	1	20139519	0
1_20143474	1	20143474	0
1_20164025	1	20164025	0
1_20175089	1	20175089	0
1_20191270	1	20191270	0
1_20191341	1	20191341	0
1_20312852	1	20312852	0
1_20312869	1	20312869	0
1_20312870	1	20312870	0
1_20312877	1	20312877	0
1_20312954	1	20312954	0
1_20314433	1	20314433	0
1_20314476	1	20314476	0
1_20317637	1	20317637	0
1_20318593	1	20318593	0
1_20322762	1	20322762	0
1_20330225	1	20330225	0
1_20330331	1	20330331	0
1_20330350	1	20330350	0
1_20330928	1	20330928	0
1_20336445	1	20336445	0
1_20342560	1	20342560	0
1_20352153	1	20352153	0
1_20353800	1	20353800	0
1_20501113	1	20501113	0
1_20553250	1	20553250	0
1_20553723	1	20553723	0
1_20553900	1	20553900	0
1_20589038	1	20589038	0
1_20604983	1	20604983	0
1_20618562	1	20618562	0
1_20633615	1	20633615	0
1_20650507	1	20650507	0
1_20653676	1	20653676	0
1_20654241	1	20654241	0
1_20654354	1	20654354	0
1_20656138	1	20656138	0
1_20671998	1	20671998	0
1_20672080	1	20672080	0
1_20684853	1	20684853	0
1_20686070	1	20686070	0
1_20686082	1	20686082	0
1_20687650	1	20687650	0
1_20687772	1	20687772	0
1_20690195	1	20690195	0
1_20704549	1	20704549	0
1_20709772	1	20709772	0
1_20709813	1	20709813	0
1_20715622	1	20715622	0
1_20717514	1	20717514	0
1_20724476	1	20724476	0
1_20829186	1	20829186	0
1_20904967	1	20904967	0
1_20941500	1	20941500	0
1_20941650	1	20941650	0
1_20980342	1	20980342	0
1_20981210	1	20981210	0
1_21050908	1	21050908	0
1_21217776	1	21217776	0
1_21217789	1	21217789	0
1_21219981	1	21219981	0
1_21233587	1	21233587	0
1_21245077	1	21245077	0
1_21247229	1	21247229	0
1_21247362	1	21247362	0
1_21290391	1	21290391	0
1_21568242	1	21568242	0
1_21570370	1	21570370	0
1_21570371	1	21570371	0
1_21575854	1	21575854	0
1_21577454	1	21577454	0
1_21598419	1	21598419	0
1_21603713	1	21603713	0
1_21610207	1	21610207	0
1_21611775	1	21611775	0
1_21614062	1	21614062	0
1_21626309	1	21626309	0
1_21724156	1	21724156	0
1_21736615	1	21736615	0
1_21782877	1	21782877	0
1_21814438	1	21814438	0
1_21814537	1	21814537	0
1_21814781	1	21814781	0
1_21822499	1	21822499	0
1_21823373	1	21823373	0
1_21823442	1	21823442	0
1_21823667	1	21823667	0
1_21828352	1	21828352	0
1_21828860	1	21828860	0
1_21830046	1	21830046	0
1_21831302	1	21831302	0
1_21832515	1	21832515	0
1_21833291	1	21833291	0
1_21834697	1	21834697	0
1_21834722	1	21834722	0
1_21836897	1	21836897	0
1_21838950	1	21838950	0
1_21839030	1	21839030	0
1_21839408	1	21839408	0
1_21839470	1	21839470	0
1_21839471	1	21839471	0
1_21839528	1	21839528	0
1_21839991	1	21839991	0
1_21841112	1	21841112	0
1_21842352	1	21842352	0
1_21847362	1	21847362	0
1_21850466	1	21850466	0
1_21851608	1	21851608	0
1_21852958	1	21852958	0
1_21852969	1	21852969	0
1_21861835	1	21861835	0
1_21864961	1	21864961	0
1_21872231	1	21872231	0
1_21872275	1	21872275	0
1_21872892	1	21872892	0
1_21872921	1	21872921	0
1_21872956	1	21872956	0
1_21873960	1	21873960	0
1_21873980	1	21873980	0
1_21874945	1	21874945	0
1_21876382	1	21876382	0
1_21878464	1	21878464	0
1_21879003	1	21879003	0
1_21880115	1	21880115	0
1_21881381	1	21881381	0
1_21887542	1	21887542	0
1_21887553	1	21887553	0
1_21887589	1	21887589	0
1_21887633	1	21887633	0
1_21887634	1	21887634	0
1_21890081	1	21890081	0
1_21890615	1	21890615	0
1_21895962	1	21895962	0
1_21899250	1	21899250	0
1_21900598	1	21900598	0
1_21978416	1	21978416	0
1_21984208	1	21984208	0
1_21984225	1	21984225	0
1_21984232	1	21984232	0
1_21986570	1	21986570	0
1_21986610	1	21986610	0
1_21986668	1	21986668	0
1_22001714	1	22001714	0
1_22007461	1	22007461	0
1_22009815	1	22009815	0
1_22120409	1	22120409	0
1_22490621	1	22490621	0
1_22501551	1	22501551	0
1_22508658	1	22508658	0
1_22520164	1	22520164	0
1_22576609	1	22576609	0
1_22586539	1	22586539	0
1_22586618	1	22586618	0
1_22589001	1	22589001	0
1_22589229	1	22589229	0
1_22593607	1	22593607	0
1_22596139	1	22596139	0
1_22597379	1	22597379	0
1_22597380	1	22597380	0
1_22598153	1	22598153	0
1_22599020	1	22599020	0
1_22600781	1	22600781	0
1_22600915	1	22600915	0
1_22601048	1	22601048	0
1_22601357	1	22601357	0
1_22639045	1	22639045	0
1_22639203	1	22639203	0
1_22644149	1	22644149	0
1_22661119	1	22661119	0
1_22784889	1	22784889	0
1_22863060	1	22863060	0
1_22882432	1	22882432	0
1_22895569	1	22895569	0
1_22896435	1	22896435	0
1_22953485	1	22953485	0
1_22953541	1	22953541	0
1_22953583	1	22953583	0
1_22953998	1	22953998	0
1_23010968	1	23010968	0
1_23019732	1	23019732	0
1_23073331	1	23073331	0
1_23082469	1	23082469	0
1_23083181	1	23083181	0
1_23088945	1	23088945	0
1_23089025	1	23089025	0
1_23091660	1	23091660	0
1_23092310	1	23092310	0
1_23092768	1	23092768	0
1_23092881	1	23092881	0
1_23092890	1	23092890	0
1_23093313	1	23093313	0
1_23093362	1	23093362	0
1_23093421	1	23093421	0
1_23193140	1	23193140	0
1_23193540	1	23193540	0
1_23193662	1	23193662	0
1_23194033	1	23194033	0
1_23194094	1	23194094	0
1_23362440	1	23362440	0
1_23362464	1	23362464	0
1_23383982	1	23383982	0
1_23384052	1	23384052	0
1_23433520	1	23433520	0
1_23436956	1	23436956	0
1_23437274	1	23437274	0
1_23438799	1	23438799	0
1_23442255	1	23442255	0
1_23451511	1	23451511	0
1_23520972	1	23520972	0
1_23559007	1	23559007	0
1_23559171	1	23559171	0
1_23559421	1	23559421	0
1_23639214	1	23639214	0
1_23639771	1	23639771	0
1_23691859	1	23691859	0
1_23691897	1	23691897	0
1_23692755	1	23692755	0
1_23694734	1	23694734	0
1_23743468	1	23743468	0
1_23750961	1	23750961	0
1_23751022	1	23751022	0
1_23751166	1	23751166	0
1_23751504	1	23751504	0
1_23751744	1	23751744	0
1_23756363	1	23756363	0
1_23796183	1	23796183	0
1_23796722	1	23796722	0
1_23802359	1	23802359	0
1_23808231	1	23808231	0
1_23814294	1	23814294	0
1_23854551	1	23854551	0
1_23863264	1	23863264	0
1_23868283	1	23868283	0
1_23874619	1	23874619	0
1_23874679	1	23874679	0
1_23874772	1	23874772	0
1_23874867	1	23874867	0
1_23874958	1	23874958	0
1_23875153	1	23875153	0
1_23875221	1	23875221	0
1_24057383	1	24057383	0
1_24058951	1	24058951	0
1_24061071	1	24061071	0
1_24064114	1	24064114	0
1_24066110	1	24066110	0
1_24066178	1	24066178	0
1_24066181	1	24066181	0
1_24067074	1	24067074	0
1_24068224	1	24068224	0
1_24071228	1	24071228	0
1_24080157	1	24080157	0
1_24081413	1	24081413	0
1_24082012	1	24082012	0
1_24082181	1	24082181	0
1_24082701	1	24082701	0
1_24089569	1	24089569	0
1_24089643	1	24089643	0
1_24092278	1	24092278	0
1_24094897	1	24094897	0
1_24095460	1	24095460	0
1_24107207	1	24107207	0
1_24121167	1	24121167	0
1_24121453	1	24121453	0
1_24128186	1	24128186	0
1_24134307	1	24134307	0
1_24138623	1	24138623	0
1_24157705	1	24157705	0
1_24157730	1	24157730	0
1_24169478	1	24169478	0
1_24169560	1	24169560	0
1_24179559	1	24179559	0
1_24179609	1	24179609	0
1_24179614	1	24179614	0
1_24336628	1	24336628	0
1_24336694	1	24336694	0
1_24336775	1	24336775	0
1_24344907	1	24344907	0
1_24354425	1	24354425	0
1_24360951	1	24360951	0
1_24364186	1	24364186	0
1_24364356	1	24364356	0
1_24379623	1	24379623	0
1_24379665	1	24379665	0
1_24379779	1	24379779	0
1_24379802	1	24379802	0
1_24379814	1	24379814	0
1_24383905	1	24383905	0
1_24383915	1	24383915	0
1_24391585	1	24391585	0
1_24413735	1	24413735	0
1_24457796	1	24457796	0
1_24458903	1	24458903	0
1_24533097	1	24533097	0
1_24533175	1	24533175	0
1_24535214	1	24535214	0
1_24535219	1	24535219	0
1_24605732	1	24605732	0
1_24605742	1	24605742	0
1_24652996	1	24652996	0
1_24840928	1	24840928	0
1_24964519	1	24964519	0
1_24964530	1	24964530	0
1_25232131	1	25232131	0
1_25243590	1	25243590	0
1_25284610	1	25284610	0
1_25290715	1	25290715	0
1_25301552	1	25301552	0
1_25306654	1	25306654	0
1_25306681	1	25306681	0
1_25307652	1	25307652	0
1_25307747	1	25307747	0
1_25321962	1	25321962	0
1_25384703	1	25384703	0
1_25385843	1	25385843	0
1_25390806	1	25390806	0
1_25390817	1	25390817	0
1_25390838	1	25390838	0
1_25390896	1	25390896	0
1_25402672	1	25402672	0
1_25402721	1	25402721	0
1_25448906	1	25448906	0
1_25563716	1	25563716	0
1_25563756	1	25563756	0
1_25567055	1	25567055	0
1_25617963	1	25617963	0
1_25753561	1	25753561	0
1_25782614	1	25782614	0
1_25811771	1	25811771	0
1_25814082	1	25814082	0
1_25814172	1	25814172	0
1_25815660	1	25815660	0
1_25826774	1	25826774	0
1_25832097	1	25832097	0
1_25835209	1	25835209	0
1_25835335	1	25835335	0
1_25863161	1	25863161	0
1_25863297	1	25863297	0
1_25863740	1	25863740	0
1_25983947	1	25983947	0
1_25983986	1	25983986	0
1_26022754	1	26022754	0
1_26023263	1	26023263	0
1_26023395	1	26023395	0
1_26029248	1	26029248	0
1_26032714	1	26032714	0
1_26035178	1	26035178	0
1_26039784	1	26039784	0
1_26041770	1	26041770	0
1_26045188	1	26045188	0
1_26058512	1	26058512	0
1_26066425	1	26066425	0
1_26067360	1	26067360	0
1_26067483	1	26067483	0
1_26122358	1	26122358	0
1_26161664	1	26161664	0
1_26164233	1	26164233	0
1_26164308	1	26164308	0
1_26170148	1	26170148	0
1_26177575	1	26177575	0
1_26182579	1	26182579	0
1_26185131	1	26185131	0
1_26188773	1	26188773	0
1_26190776	1	26190776	0
1_26191400	1	26191400	0
1_26193801	1	26193801	0
1_26198060	1	26198060	0
1_26198363	1	26198363	0
1_26200877	1	26200877	0
1_26201405	1	26201405	0
1_26255490	1	26255490	0
1_26257653	1	26257653	0
1_26280951	1	26280951	0
1_26282338	1	26282338	0
1_26282386	1	26282386	0
1_26282405	1	26282405	0
1_26282509	1	26282509	0
1_26282742	1	26282742	0
1_26282919	1	26282919	0
1_26284411	1	26284411	0
1_26284470	1	26284470	0
1_26294270	1	26294270	0
1_26294315	1	26294315	0
1_26300988	1	26300988	0
1_26320235	1	26320235	0
1_26320239	1	26320239	0
1_26321989	1	26321989	0
1_26322189	1	26322189	0
1_26324170	1	26324170	0
1_26324295	1	26324295	0
1_26328775	1	26328775	0
1_26331520	1	26331520	0
1_26338477	1	26338477	0
1_26339352	1	26339352	0
1_26343076	1	26343076	0
1_26344349	1	26344349	0
1_26345134	1	26345134	0
1_26345228	1	26345228	0
1_26345408	1	26345408	0
1_26346015	1	26346015	0
1_26346347	1	26346347	0
1_26346617	1	26346617	0
1_26346670	1	26346670	0
1_26354145	1	26354145	0
1_26354172	1	26354172	0
1_26354628	1	26354628	0
1_26360024	1	26360024	0
1_26361690	1	26361690	0
1_26361963	1	26361963	0
1_26364770	1	26364770	0
1_26364994	1	26364994	0
1_26367754	1	26367754	0
1_26367769	1	26367769	0
1_26460136	1	26460136	0
1_26469259	1	26469259	0
1_26470900	1	26470900	0
1_26552885	1	26552885	0
1_26554693	1	26554693	0
1_26557020	1	26557020	0
1_26561101	1	26561101	0
1_26571604	1	26571604	0
1_26573247	1	26573247	0
1_26574129	1	26574129	0
1_26696798	1	26696798	0
1_26774790	1	26774790	0
1_26775096	1	26775096	0
1_26779832	1	26779832	0
1_26794135	1	26794135	0
1_26794383	1	26794383	0
1_26884230	1	26884230	0
1_26884231	1	26884231	0
1_26890040	1	26890040	0
1_26891202	1	26891202	0
1_26913429	1	26913429	0
1_26942972	1	26942972	0
1_26950113	1	26950113	0
1_26951948	1	26951948	0
1_26952079	1	26952079	0
1_26952082	1	26952082	0
1_26993865	1	26993865	0
1_27005975	1	27005975	0
1_27006718	1	27006718	0
1_27012596	1	27012596	0
1_27100496	1	27100496	0
1_27101227	1	27101227	0
1_27102130	1	27102130	0
1_27114012	1	27114012	0
1_27114120	1	27114120	0
1_27261060	1	27261060	0
1_27263207	1	27263207	0
1_27283389	1	27283389	0
1_27296906	1	27296906	0
1_27305004	1	27305004	0
1_27305181	1	27305181	0
1_27347492	1	27347492	0
1_27350918	1	27350918	0
1_27353463	1	27353463	0
1_27355710	1	27355710	0
1_27356689	1	27356689	0
1_27357036	1	27357036	0
1_27358265	1	27358265	0
1_27360757	1	27360757	0
1_27360975	1	27360975	0
1_27361788	1	27361788	0
1_27362102	1	27362102	0
1_27362142	1	27362142	0
1_27362869	1	27362869	0
1_27362985	1	27362985	0
1_27364279	1	27364279	0
1_27374810	1	27374810	0
1_27382530	1	27382530	0
1_27547334	1	27547334	0
1_27548876	1	27548876	0
1_27549482	1	27549482	0
1_27549584	1	27549584	0
1_27550508	1	27550508	0
1_27550706	1	27550706	0
1_27551651	1	27551651	0
1_27615765	1	27615765	0
1_27668299	1	27668299	0
1_27734063	1	27734063	0
1_27734174	1	27734174	0
1_27850125	1	27850125	0
1_27882851	1	27882851	0
1_27882855	1	27882855	0
1_27885324	1	27885324	0
1_27907035	1	27907035	0
1_27942282	1	27942282	0
1_27942361	1	27942361	0
1_27955748	1	27955748	0
1_27964992	1	27964992	0
1_27966678	1	27966678	0
1_28150202	1	28150202	0
1_28150336	1	28150336	0
1_28150351	1	28150351	0
1_28237768	1	28237768	0
1_28271776	1	28271776	0
1_28459147	1	28459147	0
1_28459248	1	28459248	0
1_28466530	1	28466530	0
1_28532305	1	28532305	0
1_28535919	1	28535919	0
1_28537923	1	28537923	0
1_28561348	1	28561348	0
1_28648222	1	28648222	0
1_28648324	1	28648324	0
1_28683635	1	28683635	0
1_28683738	1	28683738	0
1_28714287	1	28714287	0
1_28743353	1	28743353	0
1_28812485	1	28812485	0
1_28818612	1	28818612	0
1_28835097	1	28835097	0
1_28848434	1	28848434	0
1_28855013	1	28855013	0
1_28859273	1	28859273	0
1_28863626	1	28863626	0
1_28993501	1	28993501	0
1_29084738	1	29084738	0
1_29097907	1	29097907	0
1_29121187	1	29121187	0
1_29121565	1	29121565	0
1_29149115	1	29149115	0
1_29149136	1	29149136	0
1_29203187	1	29203187	0
1_29216125	1	29216125	0
1_29259881	1	29259881	0
1_29260746	1	29260746	0
1_29279031	1	29279031	0
1_29282705	1	29282705	0
1_29282757	1	29282757	0
1_29303952	1	29303952	0
1_29305397	1	29305397	0
1_29312638	1	29312638	0
1_29317838	1	29317838	0
1_30715242	1	30715242	0
1_30716054	1	30716054	0
1_30716818	1	30716818	0
1_30721692	1	30721692	0
1_30739884	1	30739884	0
1_30742517	1	30742517	0
1_30757685	1	30757685	0
1_30874301	1	30874301	0
1_30874473	1	30874473	0
1_30876642	1	30876642	0
1_30876795	1	30876795	0
1_30876830	1	30876830	0
1_30878663	1	30878663	0
1_30909654	1	30909654	0
1_30941922	1	30941922	0
1_30941991	1	30941991	0
1_30950129	1	30950129	0
1_30953968	1	30953968	0
1_30966025	1	30966025	0
1_30967246	1	30967246	0
1_31059263	1	31059263	0
1_31296713	1	31296713	0
1_31369473	1	31369473	0
1_31425387	1	31425387	0
1_31425792	1	31425792	0
1_31425840	1	31425840	0
1_31429432	1	31429432	0
1_31429510	1	31429510	0
1_31433168	1	31433168	0
1_31576525	1	31576525	0
1_31619303	1	31619303	0
1_31623564	1	31623564	0
1_31623620	1	31623620	0
1_31623729	1	31623729	0
