	Chromosome	Position	124B_T1_vs_124B_PBMC.tumour
1_8330435	1	8330435	-0.25314836994966
1_8330720	1	8330720	-0.100963930889276
1_8330828	1	8330828	-0.0675100811123231
1_8335614	1	8335614	-0.0324126654721262
1_8339614	1	8339614	-0.0963303571488244
1_8343775	1	8343775	0.203229924710083
1_8343908	1	8343908	-0.0820668994747693
1_8355558	1	8355558	-0.325149047644705
1_8358650	1	8358650	0.394841430041665
1_8358860	1	8358860	0.0833108717436772
1_8359794	1	8359794	-0.0295994795806336
1_8360375	1	8360375	0.161889129329184
1_8360443	1	8360443	-0.171618484453062
1_8360492	1	8360492	0.114135997880816
1_8360503	1	8360503	0.18149126568258
1_8360612	1	8360612	-0.0591437551946491
1_8361083	1	8361083	0.272565360485299
1_8361126	1	8361126	0.198564779041522
1_8624343	1	8624343	-0.118524758909459
1_8656247	1	8656247	0.0510838273455143
1_8861360	1	8861360	-0.116476930260601
1_8949303	1	8949303	-0.214601655003808
1_8949347	1	8949347	-0.464400233680907
1_8949355	1	8949355	-0.5278666525243
1_8949393	1	8949393	-0.2823655499606
1_8951527	1	8951527	0.249845283985215
1_8974362	1	8974362	0.0383045849211697
1_9007318	1	9007318	-0.433539269976147
1_9007358	1	9007358	-0.438405025147963
1_9014735	1	9014735	0.104684522536244
1_9014802	1	9014802	0.124862404473874
1_9014814	1	9014814	0.15637844638422
1_9014831	1	9014831	0.284060999323128
1_9038482	1	9038482	-0.248580466267946
1_9039892	1	9039892	-0.382870348184309
1_9041924	1	9041924	-0.114325259405552
1_9057537	1	9057537	-0.053741174912638
1_9058188	1	9058188	-0.361693185516781
1_9104515	1	9104515	-0.466767248224824
1_9104577	1	9104577	-0.098026078154429
1_9105626	1	9105626	-0.0255159924476958
1_9242965	1	9242965	0.00864286903350207
1_9245189	1	9245189	0.24033962189381
1_9245334	1	9245334	0.275599420574932
1_9246991	1	9246991	-0.273716672071798
1_9247016	1	9247016	-0.286401931702913
1_9247017	1	9247017	-0.297334886377836
1_9262084	1	9262084	0.043394406517789
1_9262324	1	9262324	-0.119151064558926
1_9264218	1	9264218	-0.0626313355575755
1_9264227	1	9264227	-0.0626313355575755
1_9264263	1	9264263	0.00139778674040184
1_9264611	1	9264611	-0.148898407952978
1_9580233	1	9580233	0.0501729391488509
1_9582366	1	9582366	-0.316008393788236
1_9612988	1	9612988	-0.116476930260601
1_9614894	1	9614894	-0.0870331523681187
1_9615303	1	9615303	-0.365996529619913
1_9615318	1	9615318	-0.156511592062853
1_9622200	1	9622200	-0.0828092174952055
1_9717027	1	9717027	-0.154060113068757
1_9720166	1	9720166	-0.0517297489459799
1_9720540	1	9720540	-3.50220384952143e-05
1_9721147	1	9721147	-0.484864336240623
1_9721147.1	1	9721147	-0.484864336240623
1_9721246	1	9721246	-0.13330155290196
1_9721447	1	9721447	0.363132570314327
1_9722328	1	9722328	0.0210265934893343
1_9724365	1	9724365	-0.162685359683054
1_9744467	1	9744467	-0.348207216176385
1_9744633	1	9744633	-0.23051217350663
1_9751483	1	9751483	-0.183793198399164
1_9751516	1	9751516	-0.0845835944712645
1_9773303	1	9773303	0.0622492562158473
1_9872043	1	9872043	-0.140724476507278
1_9922297	1	9922297	-0.36084404185431
1_9934787	1	9934787	0.0210265934893343
1_9972110	1	9972110	0.0340827463147805
1_10101207	1	10101207	-0.171618484453062
1_10101207.1	1	10101207	-0.171618484453062
1_10119557	1	10119557	-0.322927807728027
1_10130715	1	10130715	0.375457328064026
1_10303186	1	10303186	-0.362302046062171
1_10303453	1	10303453	-0.372118299940667
1_10303606	1	10303606	0.123388311119012
1_10304277	1	10304277	-0.104504288594525
1_10334565	1	10334565	0.276865497918924
1_10343234	1	10343234	-0.297334886377836
1_10361031	1	10361031	0.229134788819535
1_10368512	1	10368512	-0.0703964342742604
1_10368512.1	1	10368512	-0.0703964342742604
1_10371241	1	10371241	0.394841430041665
1_10380226	1	10380226	-0.155130361664493
1_10380226.1	1	10380226	-0.155130361664493
1_10380226.2	1	10380226	-0.155130361664493
1_10413139	1	10413139	0.00310468549207194
1_10419728	1	10419728	-0.182506800595798
1_10461572	1	10461572	0.216282884888268
1_10461640	1	10461640	0.13650381090927
1_10469269	1	10469269	-0.0614355667026386
1_10536284	1	10536284	-0.209586334652082
1_10599276	1	10599276	-0.0900047188994096
1_10599276.1	1	10599276	-0.0900047188994096
1_10618382	1	10618382	0.0210265934893343
1_10623109	1	10623109	0.161507817039165
1_10629648	1	10629648	-0.0355569348770331
1_10629678	1	10629678	0.0931763792451697
1_10629812	1	10629812	-0.0192372767243928
1_10629994	1	10629994	0.0634618598097309
1_10629994.1	1	10629994	0.0634618598097309
1_10639344	1	10639344	-0.48916813882985
1_10639683	1	10639683	0.154882340224125
1_10640045	1	10640045	-0.695180440510074
1_10642250	1	10642250	-0.55516569760409
1_10642935	1	10642935	-0.0682407446077531
1_10646266	1	10646266	-0.0587005989813997
1_10646326	1	10646326	-0.238617223143685
1_10649075	1	10649075	-0.0921840169586567
1_10649384	1	10649384	-0.278533688369574
1_10653593	1	10653593	-0.0169412567096861
1_10653750	1	10653750	-0.226900919954251
1_10653788	1	10653788	-0.0214086728310624
1_10653867	1	10653867	0.35476399066633
1_10653940	1	10653940	0.489413517361112
1_10659877	1	10659877	-0.0642206931291767
1_10660248	1	10660248	-0.0398556486576881
1_10660397	1	10660397	0.330711092621949
1_10665309	1	10665309	-0.0569759185119388
1_10665356	1	10665356	-0.0811538013171439
1_10947668	1	10947668	-0.0976179030092847
1_10948045	1	10948045	0.223843476489021
1_10948070	1	10948070	-0.265854554298827
1_10948360	1	10948360	-0.11223993737413
1_10948628	1	10948628	0.0210265934893343
1_10948742	1	10948742	-0.0768207299088103
1_10949622	1	10949622	0.0507739368833863
1_10949646	1	10949646	-0.0314408264048013
1_10954061	1	10954061	0.235765442282347
1_10955108	1	10955108	0.302208346033388
1_11027008	1	11027008	-0.00841718440314774
1_11027215	1	11027215	0.0210265934893343
1_11030859	1	11030859	-0.312710803687661
1_11034851	1	11034851	0.175354739880628
1_11042882	1	11042882	0.190951594931647
1_11042883	1	11042883	0.127941797405846
1_11043525	1	11043525	-0.347360812490688
1_11046591	1	11046591	-0.11223993737413
1_11046609	1	11046609	-0.182506800595798
1_11046672	1	11046672	0.0768798282228517
1_11047065	1	11047065	-0.187081601840866
1_11047087	1	11047087	-0.320010324345733
1_11047092	1	11047092	-0.546013999234559
1_11055787	1	11055787	-0.283827988039086
1_11069599	1	11069599	-0.0366889043669531
1_11070918	1	11070918	-0.261008774274515
1_11073948	1	11073948	0.162382442734876
1_11081130	1	11081130	-0.0295994795806336
1_11098048	1	11098048	-0.184292314488172
1_11099766	1	11099766	-0.300901501398028
1_11109363	1	11109363	0.0688551185799495
1_11109363.1	1	11109363	0.0688551185799495
1_11121270	1	11121270	-0.346705191011153
1_11124536	1	11124536	-0.0623894146983031
1_11130538	1	11130538	0.472405939831899
1_11139391	1	11139391	-0.116476930260601
1_11144841	1	11144841	-0.270204704175111
1_11145001	1	11145001	-0.0141628349729656
1_11192312	1	11192312	0.0210265934893343
1_11193588	1	11193588	0.457125708296008
1_11194951	1	11194951	-0.104504288594525
1_11199598	1	11199598	-0.177877474924744
1_11210838	1	11210838	-0.143360224411548
1_11212411	1	11212411	-0.319202318140972
1_11240460	1	11240460	-0.400111105325927
1_11501143	1	11501143	-0.363637256745991
1_11502856	1	11502856	0.173029686934384
1_11516008	1	11516008	0.262034692993129
1_11528050	1	11528050	-0.129216042091278
1_11529815	1	11529815	0.101196942173318
1_11529838	1	11529838	0.104684522536244
1_11531680	1	11531680	0.00434785234270391
1_11535515	1	11535515	-0.184087836415278
1_11535609	1	11535609	-0.0957870714934155
1_11536398	1	11536398	-0.0103375774200008
1_11536572	1	11536572	0.115148770853884
1_11661214	1	11661214	0.0210265934893343
1_11668837	1	11668837	0.0585012989079973
1_11668877	1	11668877	0.0210265934893343
1_11668895	1	11668895	0.107183237239049
1_11673346	1	11673346	-0.0720828109021471
1_11688127	1	11688127	-0.520867185339936
1_11711942	1	11711942	-0.278533688369574
1_11715121	1	11715121	-0.263702883443778
1_11746177	1	11746177	-0.0858886104271777
1_11748477	1	11748477	0.000848711551704063
1_11761978	1	11761978	0.226345501466841
1_11762248	1	11762248	-0.104504288594525
1_11766129	1	11766129	-0.070895895951705
1_11766294	1	11766294	0.297866798848158
1_11766573	1	11766573	0.0210265934893343
1_11768262	1	11768262	0.421564523073063
1_11771538	1	11771538	-0.166600409686437
1_11772254	1	11772254	-0.0113948842030432
1_11775556	1	11775556	-0.127495931220754
1_11776571	1	11776571	0.0871157839471066
1_11776613	1	11776613	-0.181790289510353
1_11778791	1	11778791	-0.141702906548774
1_11779866	1	11779866	-0.0626313355575755
1_11779915	1	11779915	0.00310468549207194
1_11784463	1	11784463	-0.25581361186949
1_11785215	1	11785215	0.0649699410769313
1_11787997	1	11787997	-0.333638287810028
1_11788822	1	11788822	0.27341375512362
1_11788915	1	11788915	0.18608583975983
1_11789390	1	11789390	-0.121931360352709
1_11790693	1	11790693	-0.310594897601872
1_11790870	1	11790870	-0.119835942350515
1_11790870.1	1	11790870	-0.119835942350515
1_11791734	1	11791734	-0.261907369782164
1_11794419	1	11794419	-0.141911977636871
1_11794839	1	11794839	-0.279839885870198
1_11794839.1	1	11794839	-0.279839885870198
1_11816635	1	11816635	-0.118376463176082
1_11838567	1	11838567	0.158530117239269
1_11838792	1	11838792	0.0600207251051982
1_11838802	1	11838802	0.153130129496679
1_11838976	1	11838976	0.108489434739674
1_11858365	1	11858365	-0.378904013399301
1_11858387	1	11858387	-0.458141243209225
1_11858780	1	11858780	-0.152038115483545
1_11944606	1	11944606	-0.328915877567625
1_11949781	1	11949781	0.0210265934893343
1_11949781.1	1	11949781	0.0210265934893343
1_11949854	1	11949854	0.134683375284902
1_11949898	1	11949898	0.0364566340589404
1_11949899	1	11949899	-0.0106822662380039
1_11949898.1	1	11949898	0.0364566340589404
1_11949899.1	1	11949899	-0.0106822662380039
1_11950412	1	11950412	0.233571228869435
1_11952696	1	11952696	0.287813134184236
1_11952696.1	1	11952696	0.287813134184236
1_11952696.2	1	11952696	0.287813134184236
1_11957902	1	11957902	-0.148898407952978
1_11963598	1	11963598	-0.321365603957744
1_11963598.1	1	11963598	-0.321365603957744
1_11965543	1	11965543	0.0691208816903792
1_11966298	1	11966298	-0.0305037071507477
1_11974699	1	11974699	0.223843476489021
1_11974757	1	11974757	0.364980994706696
1_11996252	1	11996252	-0.341543485895374
1_11997386	1	11997386	-0.0569759185119388
1_12001541	1	12001541	0.146557475573193
1_12004010	1	12004010	0.0799202825429028
1_12004835	1	12004835	-0.399305205459023
1_12004835.1	1	12004835	-0.399305205459023
1_12009668	1	12009668	-0.141911977636871
1_12014431	1	12014431	-0.40781670531454
1_12014458	1	12014458	-0.157310647769178
1_12014474	1	12014474	-0.144032652781162
1_12022187	1	12022187	0.0950271749331111
1_12022277	1	12022277	-0.0150426612181874
1_12022869	1	12022869	0.238618028561961
1_12029085	1	12029085	-0.0440684347325506
1_12029794	1	12029794	0.00241091532198728
1_12029889	1	12029889	0.188483339340897
1_12031554	1	12031554	0.0553780982801113
1_12031731	1	12031731	0.201598839131155
1_12104380	1	12104380	-0.154060113068757
1_12104394	1	12104394	-0.235313159770451
1_12138290	1	12138290	-0.201365827847114
1_12188885	1	12188885	-0.438405025147963
1_12192516	1	12192516	0.208653596665106
1_12192870	1	12192870	0.173029686934384
1_12194666	1	12194666	0.18608583975983
1_12194953	1	12194953	-0.403113112896762
1_12195131	1	12195131	0.201598839131155
1_12208442	1	12208442	-0.105885518992885
1_12244346	1	12244346	0.0693896150507336
1_12244587	1	12244587	-0.0569759185119388
1_12257944	1	12257944	-0.317775319962424
1_12276090	1	12276090	0.137840258472084
1_12277831	1	12277831	-0.31684304526705
1_12283372	1	12283372	-0.105730548796604
1_12283436	1	12283436	0.08515693090905
1_12318217	1	12318217	0.00760607772701263
1_12322574	1	12322574	-0.0828092174952055
1_12341811	1	12341811	-0.0220421284025517
1_12353983	1	12353983	0.0210265934893343
1_12378571	1	12378571	0.0210265934893343
1_12617237	1	12617237	-0.42522963640023
1_12666726	1	12666726	-0.309122008202997
1_12716341	1	12716341	-0.160580213000613
1_12719545	1	12719545	-0.164985392120614
1_12719616	1	12719616	-0.36084404185431
1_12720907	1	12720907	-0.148898407952978
1_12725413	1	12725413	-0.157310647769178
1_12725484	1	12725484	0.122309929326516
1_12725527	1	12725527	0.281678348012134
1_12725693	1	12725693	0.119590427972924
1_12725782	1	12725782	-0.165851541234175
1_12755700	1	12755700	-0.40836619876658
1_12755708	1	12755708	-0.430080160497031
1_12759468	1	12759468	-0.169916189222061
1_12760875	1	12760875	0.126960038238399
1_12775001	1	12775001	0.249845283985215
1_12775014	1	12775014	0.253200035618368
1_12775015	1	12775015	0.20811214608983
1_12775725	1	12775725	-0.296163582391365
1_12775851	1	12775851	-0.225411301813765
1_12777268	1	12777268	-0.193098211863513
1_12777320	1	12777320	-0.155851168594745
1_12777354	1	12777354	-0.252349756565919
1_12777491	1	12777491	-0.194362440109351
1_12825053	1	12825053	0.204248417545105
1_12827638	1	12827638	0.243419014825782
1_12828685	1	12828685	0.477664997234951
1_12828686	1	12828686	0.458431905796633
1_12847476	1	12847476	0.252900067836668
1_12860725	1	12860725	0.45313760612712
1_12861512	1	12861512	0.740918674296599
1_12881982	1	12881982	0.196113300047426
1_12883140	1	12883140	0.450419385745248
1_12883168	1	12883168	0.440565485003119
1_12883169	1	12883169	0.39139504343445
1_13115560	1	13115560	0.0210265934893343
1_13115573	1	13115573	-0.0182328369578927
1_13319482	1	13319482	-0.258355806431943
1_13322038	1	13322038	-0.268480023705651
1_13370686	1	13370686	0.0210265934893343
1_13370713	1	13370713	0.0437466699894178
1_13370765	1	13370765	-0.0813351241403436
1_13370918	1	13370918	-0.387438251866023
1_13371002	1	13371002	-0.278533688369574
1_13389694	1	13389694	-0.367243996226724
1_13389844	1	13389844	-0.570508561155308
1_13390395	1	13390395	-0.0820668994747693
1_13390443	1	13390443	0.142332889711468
1_13390395.1	1	13390395	-0.0820668994747693
1_13390443.1	1	13390443	0.142332889711468
1_13390596	1	13390596	0.106756467515218
1_13390787	1	13390787	-0.0858886104271777
1_13390853	1	13390853	0.284060999323128
1_13391946	1	13391946	-0.0992676402283774
1_13392079	1	13392079	-0.400437174948942
1_13392083	1	13392083	-0.349811101878974
1_13392102	1	13392102	0.0683323082676912
1_13392184	1	13392184	-0.133696001309308
1_13392184.1	1	13392184	-0.133696001309308
1_13392272	1	13392272	0.186612659207309
1_13416366	1	13416366	-0.00116915262486192
1_13416396	1	13416396	-0.0497947437003626
1_13416600	1	13416600	-0.168007230900683
1_13418285	1	13418285	0.202356358203896
1_13418633	1	13418633	-0.120992411383094
1_13421192	1	13421192	-0.0542615338149028
1_13421193	1	13421193	-0.0569759185119388
1_13475857	1	13475857	-0.268480023705651
1_13475969	1	13475969	-0.0820668994747693
1_13513240	1	13513240	-0.574131674337711
1_13610479	1	13610479	-0.0150426612181874
1_13778644	1	13778644	0.21367167143173
1_13778803	1	13778803	0.0210265934893343
1_13778878	1	13778878	-0.00872074990471773
1_13780865	1	13780865	-0.174524215628473
1_13782337	1	13782337	-0.242007812344459
1_13782589	1	13782589	-0.244563517248216
1_13782619	1	13782619	-0.0756494259223394
1_13893691	1	13893691	0.127941797405846
1_14180562	1	14180562	-0.307921929075801
1_14304619	1	14304619	0.262999383795299
1_14924487	1	14924487	-0.160580213000613
1_14929705	1	14929705	-0.226900919954251
1_14960723	1	14960723	0.219572272871414
1_15034863	1	15034863	-0.284781836034751
1_15044087	1	15044087	-0.0576853825247064
1_15056111	1	15056111	0.175749188287976
1_15056171	1	15056171	0.36567476487678
1_15094363	1	15094363	0.239206763538868
1_15101561	1	15101561	-0.231360568144951
1_15112731	1	15112731	0.150309610434301
1_15112917	1	15112917	-0.370164163835142
1_15114533	1	15114533	0.0722519168445076
1_15114571	1	15114571	0.00575983683602368
1_15164369	1	15164369	-0.248580466267946
1_15168611	1	15168611	0.063670930897828
1_15168614	1	15168614	0.0210265934893343
1_15168689	1	15168689	-0.159545652152487
1_15215111	1	15215111	0.0210265934893343
1_15215144	1	15215144	-0.0471449091522449
1_15215403	1	15215403	0.101196942173318
1_15219581	1	15219581	-0.0233675258691191
1_15247291	1	15247291	-0.00243237933465454
1_15251791	1	15251791	-0.199572546024063
1_15251806	1	15251806	-0.17864575134703
1_15287147	1	15287147	-0.22765251936739
1_15289653	1	15289653	0.203890650639145
1_15296717	1	15296717	-0.0460876023692026
1_15314589	1	15314589	-0.385598665973309
1_15327059	1	15327059	0.0412044754269645
1_15341780	1	15341780	-0.319048848108287
1_15341823	1	15341823	-0.459599247417086
1_15341876	1	15341876	-0.259081325703401
1_15358264	1	15358264	0.310533210684319
1_15375634	1	15375634	0.0210265934893343
1_15382044	1	15382044	-0.236771163978313
1_15383872	1	15383872	-0.19127701022353
1_15383915	1	15383915	-0.0355569348770331
1_15388104	1	15388104	0.0721007780836035
1_15388363	1	15388363	-0.106085324414005
1_15397315	1	15397315	0.152271126767587
1_15397347	1	15397347	0.105090858277809
1_15444626	1	15444626	0.0640953153812202
1_15445717	1	15445717	-0.238060627827797
1_15445717.1	1	15445717	-0.238060627827797
1_15462802	1	15462802	0.279559607088187
1_15462809	1	15462809	0.24730244931301
1_15463420	1	15463420	-0.468778674191482
1_15467516	1	15467516	-0.163397977648093
1_15481703	1	15481703	0.0383045849211697
1_15482377	1	15482377	-0.00811975217018219
1_15483381	1	15483381	0.255491847126357
1_15485937	1	15485937	-0.0710916084990971
1_15487341	1	15487341	-0.350942183897624
1_15487348	1	15487348	-0.354840308508832
1_15506048	1	15506048	-0.0308123380302837
1_15518120	1	15518120	-0.631050103090359
1_15524108	1	15524108	0.287101453643179
1_15524177	1	15524177	0.20811214608983
1_15536563	1	15536563	-0.0933060819896605
1_15536735	1	15536735	-0.693218924176788
1_15565920	1	15565920	0.0534480711817116
1_15573657	1	15573657	-0.0845835944712645
1_15577823	1	15577823	-0.186568825919033
1_15579006	1	15579006	0.0744658524507946
1_15583249	1	15583249	-0.195784795583814
1_15583355	1	15583355	-0.0201960692371786
1_15584711	1	15584711	-0.774614908004479
1_15584923	1	15584923	-0.183793198399164
1_15633482	1	15633482	0.00735165659225783
1_15633808	1	15633808	0.0534480711817116
1_15660052	1	15660052	-0.0419832040364661
1_15660680	1	15660680	-0.25314836994966
1_15660978	1	15660978	0.128941932656222
1_15661107	1	15661107	0.123596327129882
1_15717906	1	15717906	0.0366234485403529
1_15725435	1	15725435	-0.389061689817776
1_15738641	1	15738641	-0.25027542832806
1_15742576	1	15742576	-0.130976499955716
1_15742902	1	15742902	-0.0314408264048013
1_15743149	1	15743149	-0.263181835448869
1_15743153	1	15743153	-0.247908413784144
1_15744417	1	15744417	-0.312710803687661
1_15744527	1	15744527	0.114135997880816
1_15747031	1	15747031	-0.136514683497146
1_15765157	1	15765157	-0.184087836415278
1_15765205	1	15765205	-0.263702883443778
1_15768557	1	15768557	-0.134251631988577
1_15774908	1	15774908	-0.0858886104271777
1_15919487	1	15919487	-0.239933484106601
1_15928262	1	15928262	0.105090858277809
1_15928710	1	15928710	0.0640953153812202
1_15929149	1	15929149	-0.160580213000613
1_15929304	1	15929304	-0.39954908933094
1_15929512	1	15929512	0.0377053346359648
1_15929805	1	15929805	-0.104504288594525
1_15930329	1	15930329	0.152271126767587
1_15930761	1	15930761	-0.229296760594906
1_15932261	1	15932261	0.216577402607141
